being a smoker,a severe form of covid-19,being a healthcare worker,being positive to covid-19 test
998.3775606794806,0.008939002874646135,0.047719596530617386,1996.6511088931675
998.3023319865403,0.08912557908579355,0.03424050096435835,1996.6353893826883
998.3189134256395,-0.03728660618166757,0.09150585330771421,1996.703038197461
998.3341065483374,0.05966139429959208,-0.01315129064103085,1996.725598322005
998.3066242922979,-0.06464496561460992,-0.09781471811646797,1996.6823633978452
998.2887268169686,0.02729693434463193,-0.08240539025110023,1996.7248488316343
998.2130543219673,-0.026319035863816898,-0.044988684671184775,1996.8029383168393
998.3057857675625,-0.07577321725412284,-0.017149459922823934,1996.7715649220181
998.3256833510052,-0.012568742879694408,0.030408961911715965,1996.6364749724046
998.2645749057607,0.0952402114762258,0.09693507481610317,1996.7648126132265
998.2319284522574,0.014922290902762606,0.010987780554651078,1996.6875289683314
998.2469600744646,-0.06212094184228474,0.07553424478993373,1996.660763686362
998.294653071135,0.02549766843546747,0.02104544846767535,1996.7031341982727
998.2769588606252,0.07770478639386255,-0.024524095697940423,1996.730070665931
998.2628288492692,0.03421996510418357,0.021292916348838703,1996.7567628122695
998.3097228655614,0.09577531891522531,-0.08966851747243265,1996.7039111556999
998.3106296649806,0.008967431084350719,-0.06125553143372251,1996.6610660275148
998.2299557315813,0.01539709783446816,-0.06651228780522286,1996.6672021748332
998.3582694802302,0.058519647119935236,0.007043033583245942,1996.6148599991782
998.1963930289996,-0.03761421879588614,0.08653678667933673,1996.652980987153
998.3443925586199,-0.03131999524215555,0.025986418533762046,1996.73849371283
998.2164169688766,-0.03800772691041035,-0.07604354452675365,1996.7091884813772
998.3638733332097,-0.03601045416278881,0.06604326624792098,1996.754363569951
998.1937012427159,0.04778056107281778,-0.06146371003534288,1996.6616066286072
998.2603742412393,0.06640609896445088,-0.05693880767602431,1996.662018332617
998.2630438148943,-0.018895285962145777,0.05588443726416792,1996.8007404458892
998.2837412487777,0.0894725202524067,0.08645693677894539,1996.7519559510215
998.2677996036176,-0.04678508667594519,-0.06953666399144579,1996.6921657726218
998.2695683461174,-0.05043503549865176,0.003683596634940181,1996.7715519397616
998.3452324486997,-0.013189493980351366,-0.0039196374690063235,1996.6234238592585
998.3473926605483,-0.09679797410254405,0.07388169159063837,1996.7093293803891
998.3512390907919,-0.008904747564542431,0.06694660932503832,1996.6290844745881
998.2626553449975,0.09209687508985029,-0.06860985301515199,1996.6664291331347
998.2161721505602,-0.06498476066728989,-0.003923853743810074,1996.7062805689407
998.326233723552,0.046610932965223395,0.07293835836052578,1996.6270713058002
998.263037485593,-0.06881345964849561,-0.0044040492186642605,1996.717536484871
998.2796217306051,0.0027158308062839864,0.024733218071935376,1996.7225144570034
998.3641090285328,-0.07780357577287311,-0.05213077618438278,1996.6785626915005
998.319038062554,0.0655643612004346,0.023423539174886557,1996.7458626928972
998.2567273107162,-0.0463001970525065,-0.09481022008788278,1996.783529319078
998.3074720263784,0.02651501848181173,-0.02045890134276833,1996.6139596685387
998.2001568453958,0.008129263115738292,-0.074155249273759,1996.663469449348
998.2238543853861,0.06152069842076277,-0.07280285919247952,1996.6492580795505
998.3047521844621,0.013545254036825785,0.020325025047466777,1996.6826719515136
998.3386459423585,0.05790445752746681,0.013495013713293827,1996.6267738392949
998.2412181726484,-0.07215134232355472,0.02624156943385797,1996.7332778190491
998.2907219217012,0.06659767632384742,0.07294846618860032,1996.6503070572935
998.376025942553,-0.09332522175924528,-0.07538735763431746,1996.7881536145655
998.2180160092472,0.07338758077954441,0.029512072280267032,1996.7624893234765
998.3756458380324,-0.04331209321558656,-0.06742121320254243,1996.6198921235955
998.2538087508964,-0.03916806420485289,0.09203615782578434,1996.8038621411843
998.3408582939496,0.07792454155300119,-0.08716296253921135,1996.7496475285275
998.277042987554,0.029190330868919784,0.007434160927056482,1996.6273217876865
998.2901786071683,0.019701627599612942,-0.0928466725194833,1996.637858535925
998.2482283158399,-0.06477040213178349,-0.04368125593437227,1996.7098202192522
998.2916189017269,0.0694935257874848,0.024880779549139503,1996.752211754474
998.2351866197348,-0.0895486377027442,-0.09838109376369407,1996.6353411864636
998.2636595923943,0.04712179825301527,0.025280505789454677,1996.76547956646
998.2385333724814,0.06869661758601373,-0.08961840376561497,1996.7861057144162
998.2524825664318,0.01622533406892239,0.011100951200179926,1996.6746041905235
998.3523274745679,0.018845256221582327,0.03831670727996489,1996.7481484070195
998.2286351830573,0.032298649525741185,-0.012015491509596424,1996.724084725832
998.2737280871978,0.033147758986669607,-0.04250142368782757,1996.7454144921476
998.2792357699562,0.05378311648064457,-0.02327633288230195,1996.6387726030841
998.3731530857228,0.014223646622992026,0.046629443760477035,1996.736574829108
998.3588240665749,-0.02423709719858999,0.09841347225967367,1996.688318326007
998.3468662223172,0.057459789264823785,-0.09209887500256425,1996.769889669747
998.2560209667387,-0.012496258076357375,0.03206302875207637,1996.715146827036
998.2543719527646,-0.053622630866719326,0.09484666664256533,1996.6845037129228
998.3312396004699,-0.0351392286439912,0.05568103413266964,1996.760402087673
998.3661501572049,0.030832684523902698,0.04488439470131034,1996.7471507772425
998.2619508664428,0.007932436112690344,-0.06767401372626414,1996.6377522627336
998.2220916020043,0.08217539920657096,0.049596724519751084,1996.6510326117098
998.2463052466125,-0.0035731955935890403,-0.07093372860166053,1996.7719251218787
998.2207785553459,0.07555165531534236,0.07434480935919716,1996.6617785538144
998.3144533679266,-0.06832484622816362,0.0734438800734756,1996.6878836200794
998.2968803075622,0.04055563898197351,0.00524357945358804,1996.6427006480474
998.189085764164,0.052377353074692656,0.05382089550412508,1996.6934935741606
998.2666013961783,-0.05261296091721453,-0.09661789044626677,1996.7329795447536
998.3340845854963,-0.08076093443907528,0.04548793208649146,1996.650212606507
998.332640404856,-0.0759164743593632,-0.04593635650473549,1996.6449612034726
998.3183937512935,-0.07647478579313434,0.004837347137793824,1996.7315105870096
998.269742176989,0.05635388333799693,0.09397914267727994,1996.6814906116854
998.3778765606281,0.015937955453042038,0.08706072112300894,1996.7098851193757
998.2746184071533,-0.0776254317065007,-0.09485474711570659,1996.6211037884552
998.2040392942586,0.07034453348121772,-0.06546604091778285,1996.661212534997
998.2176056265433,-0.09080262096784955,-0.023730208577045483,1996.704471293646
998.2187043862232,0.07208618823398213,0.06329287215461862,1996.7884341929469
998.2764954023104,-0.034663439690602746,-0.017743438235959738,1996.712845403795
998.2008306567258,-0.09542571556518083,-0.036273801606524075,1996.7519365771784
998.371872846724,0.07771108885099273,-0.049771154230624906,1996.6350267061425
998.3153554677577,-0.017319016556905847,0.07345063200693866,1996.6117998798475
998.2904764533818,0.0037509164030754133,0.03247165372638919,1996.7611543311734
998.1945051102161,0.09398805769407256,0.027482631002058222,1996.7386900617491
998.1949222676171,0.06481839491464256,0.09107647954011744,1996.6687094582835
998.2293705450703,0.07761048267645893,0.07217957618336357,1996.701801142118
998.3308499832742,-0.07654826035326778,0.012726330854658241,1996.6881181166636
998.2933596156732,-0.08917813612439879,-0.09451201738789719,1996.797277860743
998.2018673773489,-0.09471019550652363,0.07351265614530597,1996.7107172787198
998.1880501830641,-0.005362372398256474,0.02872553772183517,1996.6145095694606
998.203134010421,0.04814298514310311,0.036962681103113626,1996.7985142570785
998.2106835664778,-0.09413875265566676,-0.03483978242654154,1996.8018579631753
998.265759588269,0.06701249579488472,0.014135966739739048,1996.6574590862067
998.3005086406025,-0.06627777513919852,0.04734143460003065,1996.6648748667626
998.3153615241673,-0.0061941406006019994,-0.024508837983867188,1996.6406788785096
998.250364410677,-0.029539180441262164,-0.07190488507023332,1996.707045731558
998.2134065905504,-0.057770572099328434,0.015490879152946668,1996.7915044407816
998.3558713962408,-0.037865803132503234,0.029233839462252414,1996.62871518578
998.2734414547075,-0.034127872036506315,-0.09677083362508664,1996.6585844653018
998.3185359551534,-0.0629907774789676,-0.06697233453028317,1996.7162022097546
998.3679536984619,-0.03659898855147524,0.012555964976478484,1996.687966144361
998.3494499082575,-0.0469251707496077,0.05420513807273475,1996.7488924151785
998.2661571392113,-0.03737360833737498,-0.09280180827432023,1996.6770355025017
998.3007807943814,0.07710787814003867,0.011428482983827995,1996.7543156045774
998.2140279766646,-0.09145598877252281,0.017926047200162637,1996.75806110186
998.2707524421226,-0.006723876609799673,-0.041000177731281465,1996.7801192398802
998.3020009232445,0.01755043792047531,-0.03334519779539945,1996.7454126781918
998.2920999845308,-0.008531082326005857,-0.03694488156417064,1996.7285561719711
998.3094769234392,0.04758722321745065,-0.016844364948562382,1996.776876367376
998.2545319612931,0.05291629931596631,0.04186058527497971,1996.7242811704969
998.2755744527004,0.09898326098134044,0.054285998777464456,1996.6176077707632
998.3760610446797,0.04094707880512832,-0.09286948918618228,1996.797122212944
998.3545910844057,-0.04735025007393432,0.018342027123615323,1996.6962583863408
998.3246809749102,-0.06797208194172766,-0.08744005494726653,1996.6806529228213
998.3557461735617,0.0009253065945072081,-0.03801811114977893,1996.6223745559364
998.2563066796807,-0.046113072911106605,-0.09385669546510256,1996.616153147412
998.3178595471346,0.0937512420256029,0.04548994505257309,1996.7998150066067
998.3036512960258,0.049857325917107176,0.02172265108792268,1996.661494959571
998.2936812371212,0.035685429048490064,0.09297209286156458,1996.6584389636735
998.3651406556148,-0.039730013130652546,-0.06300945377121184,1996.795737120769
998.2288708689592,0.049047839353535266,0.0695478334784786,1996.6817383560892
998.1909767810375,-0.0868011198838436,0.05994160592777362,1996.6995711493626
998.3542096681081,0.023940169686850643,0.0020712597229649854,1996.652308574978
998.249972390791,-0.024021571471540826,-0.027836022202262597,1996.7227379923206
998.2087311018071,0.08178101085619505,-0.05232360689599389,1996.7700584354825
998.3432653089687,0.06471174005602534,-0.04583455331272344,1996.6640750054555
998.2425109105419,-0.059351529775876925,0.049148116005925474,1996.6328366245864
