visiting asia,tuberculosis,smoking cigarettes,lung cancer,bronchitis,individual has either tuberculosis or lung cancer,positive x-ray,dyspnoea or laboured breathing 
-0.08573223582265105,0.1024781071656468,-0.06838342904614864,0.02191871347524182,-0.00854972188048921,0.024139048767192584,0.03285914888772974,-0.07439222665536288
0.08389307203272162,0.0835437209998772,-0.028221601382078368,0.017306591796368287,0.09129485497029372,0.1573431947488918,-0.05061876697987748,0.0011953647332486887
-0.05456404870976979,-0.048390422954962486,0.011249975594495337,-0.02923721104815389,-0.050113607588482795,0.011255995859830586,0.07095827918998694,0.145582646154371
-0.09216125031244447,0.05926799209209361,-0.0760632584877221,-0.049107803059209795,0.03241111472561861,0.025063204451199736,-0.05730669989981524,0.07217151983684882
-0.04654174320058562,-0.08615106472646139,-0.021688285482839673,-0.056532838764033234,-0.07044258300444876,-0.07596776332692415,-0.08512665872258901,0.032695232433634584
0.07037753754473428,0.003072253573883091,0.05012311316257556,-0.013779635064869884,0.06665152551126619,0.047507787179970964,0.02067683233339633,-0.07500738608391282
0.00659546943390181,-0.08169947519863487,0.05240757523193715,-0.06760307298790887,-0.08114184897818083,-0.16364462284955977,-0.04313907446426261,0.031001161161630326
-0.013688070284369289,0.05088829148943415,-0.058667683330130796,-0.008485786566386346,0.0675142118646484,-0.03165208292112737,-0.016527216611957208,0.010012360664428857
0.09497434625995813,-0.10870081792513844,0.010042065802614422,-0.04766297645069829,0.013436104387878978,-0.2119610099677366,-0.015502504272650923,-0.12135034630290778
0.047538465480049086,0.08603210391079966,0.02988151934883218,-0.02821391293929567,0.02193821113218602,-0.005340902685041463,-0.07185090499027427,0.014030709368499115
-0.05290633237682654,-0.038899939815490274,0.001233312855377644,-0.004280892241052428,0.0036417510120554113,0.03668961519688123,0.003971453246933602,-0.06589756662394838
-0.07414626540645233,-0.04117981820968271,0.07134890802933361,0.07205701068957432,0.08387836015206962,-0.1175536170581841,-0.007981834163086756,-0.10762772404818366
0.06427120581252771,-0.07570827808750535,0.015279560501623463,-0.05517835114437463,0.005162551788309242,-0.06398050020112006,-0.05788869482005033,-0.05990535241157829
-0.06224662507227677,0.02808983480047247,-0.0897514219566413,-0.0012042757119903671,-0.09489942388878393,-0.06599884979799318,-0.0023657586408276816,-0.00041974898084373713
0.02105398840639923,-0.06284516605254371,0.05811167493632283,0.01219555414278476,-0.046740540364744426,-0.06320989859099374,0.08516147731288348,0.01433581821019768
0.05480448659130113,-0.09407400330800864,-0.04659917014737472,0.07439373258163212,-0.009132028636304225,-0.14975433716958395,-0.08839607827259799,-0.12358509162041595
-0.0479430956326036,-0.01845477219020598,0.025104137903372764,-0.05151436184476683,-0.014025765507862758,-0.09446682728945412,-0.0987633746368958,-0.023511323223896652
-0.07435106455168435,0.04936372699308593,0.0647533420096906,-0.06336406450241115,-0.07796635576889531,0.05744536674847762,-0.08608536132325069,0.039341305933652954
-0.028829635228222864,0.005377918963914085,0.04723632848169332,0.016886409061247984,0.017848271129139975,-0.03916943925182672,-0.0032724162198346845,0.004727864194321724
-0.08599516994243298,0.07317828690479397,-0.09050021404122899,-0.08027955574025045,0.039504874216839084,-0.023145121298186855,-0.0777715911809807,0.04293272118266197
-0.06358482903676639,0.07928316406171854,0.03422389822069513,0.09682898358574218,0.09149059448479424,0.08420768830134455,-0.022897229442234233,-0.07264921974651833
-0.07286814033613725,-0.05997499803657504,-0.09646258642563957,-0.08186512824583494,0.001918560084708698,-0.1487624767570533,0.07222985053862599,-0.10837191461321162
0.013513070640834027,-0.052805887762159213,-0.021355495006619624,0.0004559485825588209,0.05671990498987074,-0.02142074599087724,-0.09147431156976271,-0.14996357163984897
-0.04974224163152046,0.08513263251343511,-0.04284907744496822,0.03982515602845618,0.01581358327557489,0.15783688505893795,0.07978169387611152,0.011882627783237787
-0.0032988538206716322,0.04526443944346243,-0.08954561349851445,0.022302146181798856,-0.015183983595499488,0.12024604952318353,0.0811507803819257,0.020292801408261264
-0.09524444167043662,-0.032976687030021073,0.09158554221435394,0.12026259601748075,-0.04144645845869911,0.06226436438794601,-0.014448278204576717,-0.006427819412469102
-0.03842954990607397,0.0276431670954767,-0.034428190804006636,0.08626989872847646,-0.008809725809422821,0.10358136694932274,0.10797560027107783,0.08261214270288292
0.03871581248802197,0.06999442224385308,-0.020768463217981578,0.0848977143577375,0.004925818317695858,0.05251963684629807,-0.06721897687793767,-0.025301285875729884
0.09728919544564626,0.08335838447145179,0.08338111080806099,-0.007769414713838043,0.041993862596535224,0.134301452038893,0.04095610833185835,-0.03472148174602345
-0.08457635401810511,-0.07766975682913652,0.05092740544521712,0.05958086684685834,-0.05827590762859746,-0.04086128128086289,-0.06724092160758507,0.06128774911881077
0.06812860606605683,-0.09206667456383767,-0.037419420060116323,-0.031763422556593465,-0.10215949693034189,-0.1215479159550275,0.019594133723632334,-0.03567185115345452
0.03813892063814556,-0.10249135233027849,0.015128427842204278,-0.06486402415123167,0.04570335328449687,-0.15130523038900107,0.04194471398707077,-0.038330668980541785
-0.0866164944337242,-0.07841877712433695,0.0644517673441771,0.010093581611134179,0.006894936870532621,-0.08540979314821605,0.07146503733803779,-0.032996834504193336
0.0850515959707866,-0.06057804067999765,-0.08535181177517255,-0.029147459732253602,-0.02720569258259354,-0.08570785079578876,0.03234772263161893,-0.006458278137830179
-0.02461303087896123,0.06784845961846143,0.06890661953566798,0.1171118730564559,-0.04113104538945125,0.18719474660398316,0.09186440725163933,0.1254206222380585
-0.08219299021286489,0.0008770130660622332,-0.09766138176639585,-0.034713711510491546,0.06529301992409067,-0.08805693010382432,-0.016717431941244962,-0.13182315063995625
0.042050826147168235,0.01385769730449684,-0.052215022951745606,0.05335885623785561,-0.0721756387937312,-0.056598603244233506,0.03926335240674012,0.1271554697540524
0.053136245516786,0.03695536899452685,0.034649671347909416,0.06522762079875348,-0.03238301760196389,0.023341654463974286,-0.02257459700465418,0.00012798919537831965
-0.08705043812641743,-0.04985658946615045,-0.03516569754923567,-0.07190789053567669,-0.04126610042523078,0.0020721204296680062,0.08099621661031818,-0.00906416218738118
0.08897278583008125,0.0631169487045026,-0.0469294860368114,0.045667673262552395,0.08194348677422345,0.12894315239025878,-0.03928679452985838,0.07824909776452295
0.05828559885685919,0.06064994208426809,-0.03334841093648429,-0.09398221529260753,0.06759110797655941,0.02232196766345898,0.033148011825046585,-0.049347115725363086
0.07464623103043086,-0.030810696925142156,0.026257665329847857,0.014853172613643951,0.1004435486155142,-0.06345574989569999,0.05394446777021997,-0.200892269051271
-0.09145566251865123,-0.005150349177409166,-0.09246700084704923,0.010945808104328887,0.05679340470231202,0.021100759273348375,-0.0028751357137311293,-0.08848589204153703
0.09977254217672421,0.059471405471332416,-0.010689613080969801,-0.04414746647605845,0.010509375101046492,-0.00010053793888013807,0.04840948679387823,0.05340115574261242
0.031344539929461485,-0.03956601205685158,-0.0012493250040436915,0.05257205436144431,-0.04501722481932293,0.06992910141487149,-0.014534716298386395,0.17301023896523143
0.02372255102274297,0.004023580409333401,0.06853544264355124,-0.06671370942057635,0.0881585182533776,0.06820175004498341,-0.03797287542901431,-0.04206204699908063
-0.023796200563003286,-0.09391750939762916,0.026333898918372456,-0.08157479200060104,0.06366818574168621,-0.10604176713520926,0.06376307656325794,-0.09168740930139552
