being a smoker,a severe form of covid-19,being a healthcare worker,being positive to covid-19 test
-2.850483267036638,-0.08407557714818498,0.0691929935423419,-8.75366717965687
-3.0675563176518494,0.04543232500324252,-0.0036224351598562674,-8.86197936615216
-2.913456566594571,-0.24666974317637347,0.028400636030180185,-8.805520789911762
-2.9155302862277424,-0.14758026790269163,-0.014058747493746469,-8.766123420529352
-2.9762591339284765,0.03345984052667925,0.04234137773324078,-8.713127971844823
-3.030931846290388,0.03213176018444175,0.15175797716889922,-8.867425444031827
-3.054135663285454,0.09873863457943644,-0.02971023873530368,-8.898107408320886
-2.937215907043579,0.08856700031950915,0.08412748726007166,-8.65580805771874
-3.019367509087104,0.3835499868536868,0.07401474385693925,-9.012644356924149
-3.016337946101579,0.02501121015838247,0.0016359041399912945,-8.825901787495557
-3.0868640636529654,-0.05106722226003383,-0.10103620852374447,-8.809116189293935
-3.1268060240808,-0.02539250458192572,0.050732174888488905,-8.66056141940572
-3.1228557653860562,-0.18918860943219917,0.06255646783685516,-8.789379092886682
-3.0250558233205256,-0.10109800798401469,0.04477745475335689,-8.848872777647916
-3.110716990096473,0.04971590620464183,-0.028057413778053902,-8.795563608221824
-3.0416151996137955,-0.08095323328455926,-0.028011402857520903,-8.627608133973997
-2.8409075136372985,0.2045068841648345,-0.007532097828352825,-8.818602144327006
-2.8504907226554783,-0.20837033007444883,0.20448635749400146,-8.74552802622713
-3.0711121560123273,0.06723021112709134,-0.016336456349515333,-8.85207523723443
-2.8852201791795755,0.0035134261062720047,0.0013749590923910406,-8.67100569943452
-3.0290377816249436,-0.05436089025171586,-0.009869438767935267,-8.91657456548479
-3.0357968828032775,-0.08485390994067307,-0.12834516449990888,-8.705011499021609
-3.146448229402204,-0.054299469968270876,-0.03598459853280928,-8.692180726291935
-3.1319969500160627,0.07151956723305848,0.03232996227276296,-8.818423878218178
-3.040202166508613,-0.0321568541492817,-0.10089599181727171,-8.86846991488194
-3.092359146420782,0.11603897669228457,-0.13193332661878632,-8.770825725564283
-2.9241555980530154,-0.188621628523423,-0.07944715357875456,-8.825321438611486
-3.113141856393611,0.03521828399139209,0.1251819385751803,-8.723806662971588
-2.8957852002570696,-0.016338447260268483,-0.05104363552474594,-8.652062823099255
-2.9435573474483014,0.01730464147714786,0.1547096895698895,-8.873462329093043
-3.183800839299352,0.14329929647917802,-0.20096976811455494,-8.738839699984588
-2.8666343611961196,-0.18223632768313,0.16936962838340527,-9.018452421705549
-2.99987605047205,-0.04866015645824048,-0.05895011367546737,-8.833228555858257
-3.092018166655089,-0.01977150430765729,0.08206482569065028,-8.894536979155472
-3.199123895338003,0.0092876880583635,0.1540887906057964,-8.768541090790466
-2.95441664948048,0.05882389610830692,-0.0627640675831456,-8.943803198471443
-3.1012554648976893,0.10139236790254565,-0.10896030753618274,-8.872972202897754
-2.984347077043756,-0.030745405419390893,-0.22847526710387092,-8.793166816944293
-2.980304661413844,-0.13070756319594778,-0.01953671497114516,-8.723879677450709
-3.016757019723889,0.060867001875678055,-0.14276829541812763,-8.928718265424774
-2.8039409371582744,0.0634849760442235,0.07690511045173286,-8.58079913748788
-2.96642229004681,-0.1853695118632962,0.12310267542226652,-8.745197940319002
-3.1232530101294986,0.015494271428133106,-0.017263549083573453,-8.889696171453911
-3.0365852687042936,0.00936747221239964,-0.06902547152944388,-8.729599109411117
-2.9431923444084513,0.09327173912304614,-0.24001496343660078,-8.800969372598658
-3.0364580559827994,-0.2709804577607684,0.009801400924339532,-8.693036294853092
-3.0609944000012153,-0.09434301102344728,-0.07994403504140352,-8.791028365315384
-3.0808029104542958,-0.10468411273812062,0.02484172533034484,-8.611412218015014
