visiting asia,tuberculosis,smoking cigarettes,lung cancer,bronchitis,individual has either tuberculosis or lung cancer,positive x-ray,dyspnoea or laboured breathing 
0.06762843059541515,994.9266862784128,-0.03736876263784535,0.06130440815883822,0.09678584575949546,450.8841218440302,-994.5985006612,-200325.15435200112
-0.08284038158400482,994.8875509222038,0.026099115656836647,-0.10541416973425592,0.17185155951341102,451.0131674943048,-994.6284856785473,-200439.89467155674
-0.01743291213481061,994.9624920343683,0.0017019443856057847,0.004506557264032366,-0.030833675891324863,450.792793691105,-994.6517536229774,-200243.95759478162
0.045084897150772164,994.8617753410496,0.025753321397612806,0.008663764878156156,-0.059495743662739874,450.72884130303146,-994.6613080047011,-200187.22971937116
0.10069589300229341,994.8442281454002,0.0889821599729286,-0.18099104072392203,-0.08859825858687206,450.92381019932344,-994.6154048242576,-200360.46768317837
-0.025204307022925112,994.9782495205883,-0.022077265814633016,-0.007855993674083715,-0.10461691726536337,450.775808097931,-994.4520139009209,-200229.15896345687
-0.13898654361357055,994.6817978895893,-0.004738030262504156,0.090993730186732,0.019519062222447918,450.85752438443797,-994.5030133174699,-200301.49605790444
-0.02641869074730382,994.9387831998426,0.2064948842468061,-0.04609761926394354,-0.15832358079446573,450.9151775773528,-994.7618143702115,-200352.90183107622
0.04319361193421066,995.0021575900433,0.016520617359324658,-0.12451054338369642,-0.2147970413970647,450.8809312297707,-994.583110529586,-200322.3600478572
-0.0412443172040678,994.8908805183562,0.020367390902058705,-0.14706856059208082,0.00719616540813675,450.8591310903756,-994.5850263325015,-200302.86888766653
-0.04190889737524376,994.7991915568845,0.2876209900318133,-0.3269574969087095,0.030884585878068777,450.79202964201056,-994.50445199814,-200243.23633851606
-0.037330955221941575,994.9742678692398,0.11824966812822615,-0.06213118076524966,0.042241609950488646,450.875919841881,-994.5152613623357,-200317.94516275203
-0.09993318563890752,994.8802542997975,-0.026781472513700617,0.0696065373208172,0.16954697908047167,450.77368858006,-994.5134550258133,-200227.15536639193
-0.05434458446231719,994.9990181645696,-0.22213835524994027,-0.06385942316248748,-0.08590886875693086,450.8574833023219,-994.717184394197,-200301.78899615436
-0.06901930299907977,994.8868802533503,-0.07994656664905118,0.12840722750269687,0.008951239144435654,450.94987685656577,-994.5062259231782,-200383.67339540843
0.011107451032947333,994.985980140093,-0.08884250337508333,0.07988462460965516,0.10698040781256458,450.6412290587884,-994.5456770555256,-200109.44568018906
0.02810529993268328,994.9873026740406,-0.1267953728364578,-0.17524875950451343,-0.01894853557806492,450.9050163806276,-994.5268818714572,-200343.53624791797
0.089563119673508,994.8316069607228,-0.18732989219685148,0.02124596232945628,0.025532990352607667,450.86650997772665,-994.6474679456517,-200309.47281889312
-0.09364438401138701,995.0630798772395,0.24575872454044112,-0.04563894691403275,-0.22058375067731684,450.7849801817238,-994.6318617825502,-200237.18889522884
0.05097578204518637,994.9926258723733,0.009995474489299092,0.15413559161145082,0.15482427542483104,450.81515289410925,-994.7256880205227,-200264.0574301226
