protein kinase C,phospholipase C,phosphorylation of protein kinase A,"phosphatidylinositol 3,4,5-triphosphate",RAF kinase,C-Jun N-terminal kinases (Jnk),p38 mitogen-activated protein kinases,"phosphatidylinositol 4,5-bisphosphate",mitogen-activated protein kinase kinase (Mek),extracellular signal-regulated kinases (Erk),protein kinase B (Akt)
0.13014084334244688,-0.0023166556862908973,-0.093644103496318,-0.10529865134668671,0.04537550117447668,-0.05995922152748885,0.12567454971867487,-0.06644527052074917,-0.13091700944437015,-0.015188754023481143,-0.06989170292158836
0.031804071238640916,0.026127665207961046,0.13279403988026342,0.04543084264716097,0.048232515746259634,-0.06290864452948339,0.0210114258177323,0.0035443256273746957,-0.2632790577330615,-0.47701590349829764,0.496377614480594
0.16289939078581356,0.028280236835459813,-0.02092436448816521,0.023076713535054433,0.06308478276635253,0.06878500508010978,0.07220200601848456,0.028372647286607905,-0.07474093589895103,-0.058812169140685225,0.08659820342226371
-0.003823991814522523,-0.1192153781929394,0.21620147987662405,-0.01243622843504635,0.11772403252036544,-0.27254251851870626,-0.21120355178114122,-0.1760109920449055,-0.12210708588495267,-0.3665654643039241,0.4164941132830553
-0.15238206255482104,0.02858332756695365,0.12415029435249825,0.06782963422862562,-0.0618977910397597,-0.07825196156647377,-0.24842494079946445,-0.02925407395277877,0.05131582293005234,-0.07756747081066295,0.05177277164640636
0.12851362715365522,0.021973727962302084,-0.010893147818817839,-0.10959769357026079,-0.007260318267688609,-0.21639367816915572,0.2447950952006805,-0.01633770045505316,0.00979462572069037,0.16885847655895828,-0.06747586372552149
-0.14633144434802703,-0.10817644766930222,-0.03888591767618982,0.00711945934503647,-0.1278933322995065,0.03831986514380601,0.04132092815483179,-0.09353540058298355,-0.0951836009021878,0.017313480021551357,0.09651835147065285
0.12282858594670852,0.10798949213408116,-0.1395307914684517,0.05785137813506713,0.17446085996079794,-0.14454650425266527,0.2218656392716079,-0.16446324646310306,-0.003638648791129212,0.02783036903181209,-0.0857237774340342
-0.018446435652329115,-0.10939831384686004,0.16623796071367486,0.10834500150659726,-0.010253287644197473,-0.1513287281833593,-0.10217653855593485,-0.12516873118401878,0.0031921102857297885,-0.02965799377294058,0.0497229335241129
0.2134351239981741,0.12888073855244586,-0.054231205188858864,-0.03739661552315398,-0.12328943506754718,-0.19134070425764993,0.1750070176872458,0.09709153493397857,0.09125680579813693,0.022580093895216563,0.15609595609313354
-0.12897404581665237,-0.0035515336437712177,0.09065142320440878,-0.04340147494791676,0.045907656294653695,-0.1240639935865145,0.10819033535433006,-0.03431590403820682,-0.19875624720863774,-0.38109243471575427,0.22883654711581164
0.004678839128288147,-0.09227483846985453,0.18922534080877454,-0.16296887605410107,-0.07196923855753397,-0.06348090026726597,-0.14819575230994617,0.07029335606285832,-0.05011337252171978,-0.35815545501536106,0.20910184864322806
0.09537936097833387,-0.0674279280285047,0.00030737214845862754,0.06214564035678458,-0.04923355900691187,0.006373846234862819,-0.09837404110317534,-0.2270997917888481,0.07794943187500361,0.18715951463518044,-0.003941917119696173
-0.061451995984507936,-0.021462274844366414,0.15863117373900987,0.13211052035739704,0.03977064043645103,-0.08401437793493279,-0.31840285335769813,-0.16580822094674735,0.03649070131414931,-0.027080995548550063,0.1902964762894343
0.0028713593446397026,0.19137033006445944,-0.04351022516006283,-0.13155953245449314,0.20197331917499128,0.1530142267726887,-0.25474010390721924,0.3744084761463842,0.13651221358953364,0.29860994063481194,-0.09143869689037348
-0.09461206177276839,0.004097096745111814,0.374102005653227,-0.05315174928134982,0.09259636397353284,-0.2535173363874213,-0.3955385660034202,0.04260975210538259,0.11120830301801464,-0.23702940916383528,0.29796395502118866
0.07454767048410897,0.06664883377822904,-0.2546873831809152,-0.00871711243561775,-0.09303609049419889,-0.011366973579800765,0.34417612690551175,0.23655774020437623,-0.08431878576516695,-0.04426477021440836,-0.33113734478206897
0.08970152269274287,0.003216843851574383,0.1499616613168629,-0.03037248577003936,0.10475177751634988,-0.21968525966440533,-0.11962525548806391,0.12312010371838356,0.12711731636359136,0.18680438223847595,-0.07381041557864633
0.1026922726593602,0.08689846530517187,-0.27046857318155476,-0.09906795393322747,-0.06638572964084717,0.23301362287035735,0.3399564392193696,0.0352849584601124,0.12632682814647306,0.39943973212559386,-0.4573093311406375
0.007699992416700914,0.11954421463791697,-0.23509892138730648,-0.15429065311212165,-0.12447089906711287,0.30498058683627277,0.2505481358386676,0.05974252369346905,-0.05280602639649007,0.16420285404683502,-0.3722880781413297
-0.028141836141880223,-0.079498575563214,0.05277716283917278,-0.030263966305357333,0.1388042433521086,-0.10293132780678493,-0.18943026978486716,-0.06664146132892357,-0.2423427262981866,-0.37437553347883834,0.19796532901930458
0.03969397834811306,-0.008467984411624148,-0.031589950749457564,-0.10392402640688103,-0.019263856578661857,-0.028363355959962505,0.2624523717265804,0.11504518621434276,0.01841238306202047,0.20050118806351164,-0.2479232729559345
-0.0037277079303617254,0.024209645609695414,0.22546473597489913,0.00013373285356851547,0.16394012899707133,-0.16384479785385206,-0.09805514358667602,0.058709844136318204,-0.32413647044889987,-0.5234520419272556,0.5553063758979407
-0.24030290199002186,-0.014857154896433914,0.11538606120404767,-0.06249028672998281,-0.008087160886537242,0.05590324380816569,-0.32232128337664123,0.12213576727895091,0.0028228377324030635,-0.059514164643483296,0.11769229347159471
0.06669063403683605,-0.15087559185876875,-0.11829023691929007,0.12123215539434182,0.0008978236876811246,0.20980109583454293,0.293337335666849,-0.2360249711668501,0.22203575333852374,0.23738963539550395,-0.20035358361135425
0.03760864489965087,0.03867233238586539,-0.04678938943165807,-0.014291699813077255,0.03721703471645168,0.20043916623828945,0.10546802991234969,-0.005102990734190883,-0.14130122380072754,-0.1403847626605469,-0.006309732380565786
-0.05084922313028274,-0.06042176719441127,0.010222503918902677,-0.1309901111978146,0.1531388222372839,-0.07952792985231899,0.11465649294479022,0.1016918463791393,-0.0077169524315120475,0.09260912176017605,-0.07992499394370395
-0.013140810036591283,-0.06497829245492955,-0.16037267580671552,-0.09668961520237127,-0.14764009769590475,0.031785112186502734,0.08089205447795181,0.1540636227947328,0.1724483570490632,0.2244169835867047,-0.2962025387968933
0.09477703711442237,0.03901684219083271,-0.15509375367906852,-0.085071519043226,-0.07635920455966969,0.14319830313076376,0.2120139688860544,0.07877600417233818,0.21082064028109768,0.26116695219746516,-0.23373303206704302
0.26210242262254274,0.010911087167538164,-0.17870168618805343,0.16236804666539856,0.15967417323750188,-0.14692762608534451,0.4279496286978824,-0.044309919983997886,-0.04375831342707373,0.17831962792886727,-0.2842651240437683
0.0894805639700463,-0.0421365394309419,-0.051654949066458754,-0.16874221103321238,0.14378589375392128,-0.0909707191522569,0.16989313439857806,0.024714097878380654,-0.09816878928393491,0.17073262115124097,-0.12928464097162462
