neighborhood education and income,supermarket characteristics,weight status and adiposity,household income,level of education,purchased food items,food preferences
0.03666451618499066,0.09092388168060983,-0.06359354863861878,-0.041024739279514603,-0.047985180464096666,0.085721319204765,-0.004926895985296682
0.10803673888381077,-0.0891679681432529,0.2773524078799142,0.10725957866949096,-0.13100978223821294,-0.014231963347049872,-0.0012741737441262224
-0.08191911181939573,0.0955142157495494,-0.1597908038752287,0.08741470860885887,0.10371908738137159,-0.11930629939389123,0.012544949691982665
-0.026535926656206018,0.14585686767301584,0.0919677179657494,-0.12793279381924264,-0.09202590895474624,0.1849822810364995,0.08904102635072966
-0.13729004678300524,-0.09581151950938877,-0.04921339903878946,-0.0915872932260485,0.14333216621802564,-0.04965757856869825,-0.050237486202126654
-0.26956209255401425,-0.27570252895488473,-0.33649294813794983,0.048625918985814774,0.048083226746814346,-0.2684783578139987,-0.0007664611400959274
0.08271606961369438,0.13384561687878543,0.2107056797425792,0.027654926292580637,-0.06371006140100499,0.12053741318968988,0.11328456687165758
0.07025192095399999,0.09450964640156401,0.030891377849701335,-0.00022505051502470091,-0.12277714059559629,0.11307152680167303,0.037791492442345524
0.4231604983909788,0.3646210089295793,0.389544851181273,-0.022499898387499218,-0.25554345257618655,0.2895402114345947,0.18190363747832355
0.08515727476018542,0.04865541303758236,-0.01796578374044716,-0.0015777120250092813,-0.03373436497714769,-0.04711283673365344,0.15616491103193045
0.2540843974539581,0.13099060210782792,0.1334837384236363,0.011694548247933041,-0.1496832135442762,-0.049635880554200595,0.14452446451597273
-0.20718942274531582,-0.1865017785621415,-0.14998531635816645,0.05856352427131484,0.07679944749013956,0.05720945551094783,-0.06415733504660863
-0.12704447176946584,-0.06861057131109592,0.1651629421461851,-0.07664547287097587,0.028154722449729885,-0.07255987210443558,0.04250647281792909
-0.11505715291555096,-0.11566240398323746,-0.013395471994127155,0.09384088271706231,0.08302006281367835,-0.12174160570621566,-0.004096947452752478
0.0919151910958717,0.01777500360648375,-0.014072860639696217,0.16784550531300996,0.039212693012997415,-0.09526094627068445,-0.10261280159810748
0.202867295988331,-0.14133111193897283,0.17511688747865908,0.014083076452148914,0.0846018590676111,-0.01844503759940394,-0.21073503923441508
-0.18362560528879254,-0.2997008165769593,-0.3884489314577409,-0.08254522888179455,0.23264885503684424,-0.27087223437151836,-0.20657298027122614
0.05127991984205257,0.009946932249115026,0.35846683842845023,-0.11602984531451707,-0.11051287386060596,0.3083338536629086,-0.03058056289642401
-0.008362493037251433,-0.06556607568883087,-0.1451274151415588,-0.02750115885064255,-0.03393713119074728,-0.11399601537784447,0.07162625111189352
-0.0810377547581094,-0.029228532232286664,-0.3549644778670692,-0.10321818662563238,0.029615335300591884,-0.0224367477152059,-0.06724175483630826
-0.15226846600714686,0.0005784970808345119,-0.16741817419540522,-0.04117465408689033,-0.019779254998767953,-0.04489400277052878,0.1580890261712384
-0.12856031836636442,-0.12173899964505461,-0.024578876739261294,0.04396917927014845,0.044439985125476394,-0.08165825204059639,0.037025584136829916
-0.10836743797364658,-0.03965894597343748,0.04168034765340541,0.06155537398431496,0.04213988309177695,0.0332278423452217,-0.06095994203921005
-0.16956511031442276,-0.12115929322865114,-0.22273245959295312,0.05762928227213201,0.06256462838521824,-0.17270411478006753,0.002841764813971498
0.2811497104294602,0.041059691203203325,0.34265284706389987,0.1413187438818324,-0.1337078249751044,0.1786819784148604,-0.04978703417632577
-0.06945607172552618,-0.07863370386604909,-0.16846709311372055,-0.11962308663657448,0.013366460160034593,-0.1716295500937844,0.038766960409789684
-0.20737451594960166,0.08120478059210026,-0.06572189276481541,0.00819508129044973,0.14792969926341135,-0.04436754113834804,0.042816382485294374
-0.03585732823200999,-0.1201104747430782,0.10559480623536086,-0.05625507519681098,0.09199200413005859,0.19450844210114354,-0.18105223406772697
0.01465444847408072,-0.13967574016268725,-0.05107459979893733,-0.19168350862811706,-0.13585693035956348,0.116589252980329,-0.039034736457384964
0.07337623200268364,0.16280623584210996,0.11441687639506798,-0.15271352444400121,-0.13639658946220246,0.21251154962238564,0.06404076245916376
0.3400916722957076,0.24631333708147213,0.11984512208755588,-0.03055704899120379,-0.15372247630729458,-0.04292584999628439,0.2264805250005245
-0.21926195411482763,0.036097842702248834,-0.19183141870357373,0.03767828601358034,0.08258460811569117,0.06204740062264454,-0.05460007179657979
0.29499686749821064,0.14444897801334397,0.0691268325219946,0.03311069824473016,-0.13247492449735057,-0.011775798149727512,0.007328845504456893
0.09306436979365308,0.11906111956191409,0.23514707991069675,0.042437242829578295,-0.11290468307313498,0.13541174968443367,0.118370194151731
0.3145178343236944,0.14535388039643188,0.4050337621435461,0.13295125945241382,-0.051347462660340494,0.3010722198574808,-0.07859336181428624
0.3220742261636887,0.5009149947050937,0.6427588718385301,0.07536459843422967,-0.08568072532586457,0.2344862414739547,0.24123771048645676
-0.21011455384960548,-0.08335158233731543,-0.27524542769534766,-0.0808624569378204,0.11391587830543254,-0.1077506361442956,-0.15332944629931716
-0.17249377429660587,0.05297577533782964,-0.12807939834107177,0.12277875146658869,0.2613855895435968,0.04337455698289466,-0.09259244678602148
-0.22408853209161134,-0.18479239561732203,-0.30612702243729994,-0.10591507490538576,-0.0050370570582349795,-0.20594007371981846,0.14303233837522464
-0.07734825586019985,0.016524126098007998,-0.0867029561493459,-0.01769136777680002,0.14099475063407177,-0.10398891703334494,-0.04407761863991973
0.11041704139037645,-0.09579604431984443,0.19012587972227,0.017422135674118162,-0.06255506413874722,0.1614835372572601,-0.12798506097907006
0.036294509401765374,0.30812048863938063,-0.022134138661433517,0.04137686553808961,0.03575633344811346,-0.050923828481658044,0.1355732917229542
-0.13489162644183936,-0.3512979743767241,-0.010402278381169363,-0.06222734053480546,0.00025677235680920794,0.21328030541199422,-0.2604584616718892
0.023550979746394942,-0.09537079163911595,0.11495709993847773,-0.05249655957367654,-0.03676692926388952,0.12992393516723738,-0.12925429011563228
-0.18542006872834466,-0.0959964971354257,-0.2535697276811057,-0.058858452405377626,0.020959500544331704,0.02376202888995204,-0.05696201061376435
0.02691051336376441,-0.0113504711523773,0.2437047283999773,0.1872015664142915,0.09979199158613519,-0.1533644039540382,-0.08853370123247178
-0.11731859383141298,0.05869575570206993,-0.2221781618541877,-0.0375566442899232,-0.01302018124356255,-0.05608586740205052,0.01208613866122378
0.09536802930856168,0.0851628443823651,-0.07277301760007451,0.14250215825400764,1.2262917890991613e-05,-0.1090366217654273,0.015496471412939777
-0.1795815110140776,-0.17799550709052075,0.03818000692604921,0.16025509155585804,0.15672851304714094,0.037767441118219586,-0.2538783650876081
0.11192420217189389,0.25017749170778186,0.21485535937891118,0.20896112284127094,0.15887295834989093,-0.08577754945225911,-0.010235480077970094
-0.052053328926169616,-0.03421488312072457,0.012251132336915327,-0.20683356814641385,-0.1600540395915485,-0.1385382515643268,0.10634113275625408
0.022082843793878343,0.19461090091613215,-0.1668031636003076,0.25916896693197816,0.06061619174566976,-0.21682032981023858,0.04557591834652846
-0.07447805194398896,0.09453341611960343,-0.2630027788352416,-0.07432390010172052,0.06282518540139738,-0.06236747264667419,0.11577856117312954
-0.0895783094503707,0.04808973670174769,0.1934937791682173,0.09099594755701645,-0.026118877088127823,-0.04260503742100323,0.14473166140649388
0.05679326562797887,0.09559124388532206,0.1416588592395361,-0.13029586217883438,-0.003919799829124609,0.15616404855810262,0.04815224571860146
-0.23523633350958145,-0.2017508369700518,-0.1718112442582593,0.015013349402680775,0.05587942903378049,-0.0934207270275546,-0.03281383380974485
0.03373662241692962,0.03147566251689314,0.0028962394118144164,-0.0037470207875053172,0.00790847233493098,0.07671363864031752,-0.09539459409215935
0.016509413196362954,-0.09040207897574391,0.10022182493516493,-0.05285984396728723,-0.21828217114291537,-0.07503491121219516,0.20890278677360907
0.12159472278359963,0.10773782265951316,0.23983450570902543,0.012497272655758323,-0.08017099894959677,0.1490610003266623,0.03917402129898381
0.07189339951498669,0.23198309351625296,0.2500086676390204,0.059614736660214794,0.0403528795657186,0.013363616236363535,0.16600588050417409
0.042604358274454884,-0.024670490442974487,0.13053675361833633,0.02961288534159051,0.03312396880107218,0.23793854830102557,-0.10328882616840122
0.1463306375134843,0.11076869748403909,-0.013981296080065375,0.07495534650447713,0.022198346619068075,0.15562453177378877,-0.08952247008059755
0.12768818967098314,-0.056422486409095834,-0.027061463496754083,0.03329588235511055,-0.07086502765638675,-0.02253822792642632,-0.1822226406477451
0.06563041719796894,-0.11265638880872994,-0.04485119533810516,-0.010752288920973754,0.04138178169063228,-0.14140697677480657,0.00830115262235957
0.1564116530699694,0.10709888078479286,0.04029342050808096,0.049550309682686894,-0.11192431190221375,0.03437959185640158,0.08818385367066538
0.14560066911414082,0.08312099082324768,0.09097999644319768,-0.021697577775924213,-0.19822483256135387,-0.1599280709500675,0.21188643453074585
-0.11576640393191415,-0.11966995868074376,0.011058941341940472,-0.11168529183251269,0.007934943538803847,0.1612207235101308,-0.010101648268532805
0.2168738593052191,0.39029655177210243,0.1411340873266503,0.13566775757364538,-0.03972877699936183,0.10963195494541113,0.12794719357571202
0.09494970599909427,0.02098874943176661,0.21075291404336283,0.03682451238520519,-0.07996983908699234,0.1143755601437269,0.07544373235540015
0.1827895635524213,0.15246048272757812,0.5739799519063407,0.2477614658369932,-0.1716341043167764,0.08437387005720248,0.11634611497786843
-0.13653269482947203,-0.29468092107392085,0.11900637788275817,-0.06873474933104862,-0.030432298060117664,0.03912426806269145,-0.059768256623032257
0.3324456865351326,0.3603290938974095,0.12852491411789793,-0.039619615516151376,-0.1643554579179358,0.15364528872272026,0.06718055316670504
0.0862601601622551,0.07606379910786648,-0.037456635389233564,0.07930437193691957,-0.004632056757127166,-0.058240011083220015,0.10254058842672555
0.28846260808975877,0.27095203687594255,0.23184554246463862,0.03730254591157322,-0.1734377399660869,0.03269201918693375,0.16382850801271187
0.1729626591139473,0.050229861950422366,0.31748703326474004,-0.05607467668612417,-0.03707028190474206,0.19738939362533847,0.06623887438153493
0.011458992075921534,-0.08559536148172622,0.15484009395196296,-0.19239225239857147,-0.07218848995999659,0.2966140108628994,-0.13567031927761736
-0.13989821677702513,-0.08665379484635573,-0.22754596356831047,-0.04088037228723551,0.06013008635423445,-0.05249466742802793,0.00657498477830086
0.31429554793574593,0.43457474933807483,0.1256925852408894,0.03674762992420337,-0.2515994792516154,-0.03387412767729095,0.24252572229019992
-0.034657009714359,-0.1339413983800964,-0.20054328364825874,0.0994540596546556,0.07599645316428481,-0.16680447302339912,-0.09227601166903798
0.17602689384348555,-0.04614742482308902,0.07295391850661799,0.03224189424108585,0.057912476944921104,-0.04249186617225614,-0.10354279061808971
0.05349433969130474,-0.008756839991816479,0.17838878498776384,-0.008381310509833035,-0.012981886689153397,0.10561861510581452,0.07399238823301679
0.01715258923617708,0.014249742460936188,0.05574486235491144,0.02026218759082935,-0.04518222690747062,-0.03998663988237621,0.12229969533744439
-0.05021158643515283,-0.09218129448698341,-0.013694535829496,0.03819224497562691,0.08380468422731718,-0.15359500282132688,-0.0007834480189465656
0.004913910987877634,-0.03789036163861277,0.11760001553918473,0.06470048257281316,-0.07545586954073036,-0.11825698415877353,0.13582716220612262
0.013707967418088995,-0.10168380632980062,-0.09275833211004006,-0.05601316773909856,0.05651567869631832,0.08118189066132625,-0.15942905584566325
0.10912269059342135,0.16294102183884535,0.15383471592864406,-0.07737458015853861,-0.05926628797765976,0.03047470026235493,0.1959285933996231
-0.09062546632267117,0.06420365741510095,-0.17315879002954332,-0.03566701349148346,0.07864198923952874,-0.020411989090047405,-0.07104433246190948
-0.08192049606842103,0.008295914798691725,-0.12862508154198413,-0.010931612154537624,0.034549735551640474,0.006158792434079668,-0.04358261499999982
0.12541960644891004,-0.009850313013615462,0.12158391690675563,0.025940565775302807,-0.04255269056924215,0.1162954842122174,-0.05087348914395042
0.12012794359655019,0.15887494315648357,-0.09290718203756365,-0.03713182049992252,-0.10288849607767102,0.0030810054890790667,0.1094930757713152
0.00655555465085169,0.1514344136764058,-0.11616363324191722,0.06260493758017345,0.03525311110427074,-0.1921275674808494,0.18586075678263275
0.09331254000042663,-0.05638656816928217,0.11758152985070133,-0.04106234633002945,-0.08744429838477785,0.09581106649715924,0.04361799439253597
-0.0827549065401966,-0.2018008905401365,0.08317087866200885,-0.01906456331422568,0.06113646873637677,-0.18907948252482687,0.027662829921822236
0.034596492932017185,0.18538855437592267,0.035589111287085945,0.2149666718957004,0.06370006343731995,0.11999199858227781,-0.10637147482463431
-0.2241360250797761,-0.22053433976161105,-0.04974398687866981,-0.07881435371258226,0.07190994702726798,0.3885548125644762,-0.19362750503328824
-0.07887162951670695,-0.1372554655097738,-0.42489087749302085,0.01163123619288816,-0.060739754012103145,-0.2209025673529404,-0.05252232199212724
-0.034459482443504025,0.023710709442523667,-0.0221185677776108,0.06103251901451763,0.20697248043529953,-0.21708553138750647,0.015126975248717756
-0.16116692263296994,-0.12615245674372938,-0.058416171266648234,0.13933550915557377,0.1733610948910809,-0.087886553248363,-0.15017657529957135
0.17285733038853784,0.026508391569454053,0.11472995549549392,-0.08267880411397906,0.03972656943370531,0.33765922345163185,-0.22824503773095692
0.1359884234104714,0.12408443363520891,0.07726984720026871,0.11910592852108799,0.011783189246038672,0.0649746094033893,-0.056141908007710344
-0.1604838776569245,-0.14237564240523837,-0.1838365109783048,-0.10091672336198479,0.06447491776642354,-0.0902347140525699,-0.00031645794235507507
0.22900272816807954,0.2092397264610429,0.2655743246260332,0.10921354844311534,-0.07681454100418789,0.05873924032275731,0.14691313546174478
-0.1454619866931661,-0.0028290921626059756,-0.1831759768020285,-0.0627818968820053,0.0981379779009612,-0.2398967068244836,0.15238531986013137
-0.13601525753770968,-0.18228724720013795,-0.055786475852827935,-0.15024737924940748,-0.018694603854593445,0.1487569560668757,-0.05836873209983678
-0.05119525712077192,0.11157030062498621,-0.3506601010591931,-0.027336769393107876,-0.042279576447052845,-0.03138859341378647,0.0034138374684702204
-0.1389115309151702,-0.2979190255871958,-0.2833006758650586,-0.029672429190710947,0.021261534839686406,-0.10074789842766975,-0.1531417780715636
-0.19047284735071726,-0.20697027302583576,-0.3129641399665493,0.1448273512350384,0.11574123288528544,-0.0655596125752776,-0.14798110451445534
0.007565578012889304,0.0012320311147517304,0.053023250468348174,-0.034475685189475906,-0.08803608279697853,-0.07490456912201322,0.1795395083663609
0.12392011281628046,0.09486350542554256,0.1415920161170555,0.17366359818984625,0.017577700751261947,-0.04133652030897592,0.03307109791361925
0.011103101748550032,0.0033744179004094182,0.08304081896972718,0.06977062564128947,-0.00748686860481168,-0.05165338130865513,0.030513359508220646
-0.000984991424658476,0.20018611428369604,0.018158202179007737,0.09714090014863178,0.035835432794295984,-0.14830235755672708,0.10176657543099284
-0.134921097720634,-0.1444261225756985,-0.026077406109230178,-0.010648564531209676,0.09907009642328295,-0.06005627369420219,-0.04287721555169313
-0.13194840873077757,-0.15882838675059213,0.04679391546169827,-0.03592713107065653,0.13831481512881838,-0.0992672228764497,0.00880751605558
0.06536450277582688,-8.916628274441285e-05,-0.1406782821144339,-0.015197235703202958,-0.07641075920371958,0.28698202201220163,-0.3221777593787887
0.0925253316286542,-0.2651615599467782,0.07082319360623868,0.11716243181929978,0.012988299995283331,0.01803219926921143,-0.2457405480067281
0.2622768679859272,0.301932924349539,0.09843574913212158,-0.05036922533270817,-0.18913693708674403,0.16438552654215374,0.16380699189561063
0.11720430674763259,0.1539766012632092,0.14582380973033288,-0.01777441876423153,-0.04939966238886084,0.19581019568966707,0.04689638724310397
-0.02992581472157462,0.029204057292065804,0.015184594571663892,0.03230126737160967,-0.01227551886739906,-0.028828957009325168,0.06707727255126739
-0.35270758148168463,-0.2794897249764418,-0.38206186052267044,-0.06090379325862124,0.05908317219345175,0.0009726588998967972,-0.1955186542308483
-0.164084396453197,-0.01168604188788557,-0.3360970725336725,0.0003529160683859514,0.16479991518367157,-0.34039329748477,0.06985813808722381
0.06843352756205177,0.28298666154041047,-0.06379679394615999,0.028034620214124766,-0.013896092462014217,-0.0797170573811766,0.10786276962372258
0.16995492989552652,-0.004463062248238638,0.27297472604062645,0.02993234636390462,0.037992725984011724,0.23044372820959844,-0.13691014197600299
-0.09197057408530411,0.056507435429905564,-0.19616209819443237,-0.10037931474090407,0.04589237256585335,0.19640204974020697,-0.012941752402284231
0.2788093012207954,0.2954496498175742,0.1256712716438772,0.04838178586676918,-0.12778332549664648,-0.08085079330733236,0.2342387159128808
0.06900602895703839,0.049906792799943256,0.0210631420982614,0.03171336409891927,-0.032124963282654115,0.06838566554241636,-0.06347139688718881
-0.1405654883972307,-0.15399079924517345,-0.24418955417905636,0.0367375748113586,-0.004797089935073936,-0.09085175603414586,-0.056591304895468084
0.1048970683952869,-0.13334016747924282,-0.012452509526909933,-0.17176026985551493,-0.14428327198712873,0.16050820343101832,-0.07745598364079363
0.06953490513548308,0.03776150277700116,0.2607338449084111,0.12386958412327592,0.045516646247178695,-0.09338146133384871,0.051426336043719434
-0.042423185863301224,-0.05037101750749083,0.010946812435227743,0.08164490397090846,0.016478231506853857,-0.09781964565567078,0.013080625986115719
-0.11857051725608374,-0.16081532701942003,-0.16467367088290824,-0.027624990077053845,0.07588071402643941,-0.29316586042147574,-0.015474304561546776
-0.012247459498085422,-0.023183733006269094,-0.1132105308651703,0.04496347566665977,0.12814688190042187,-0.08620941932852447,-0.013289401925174957
0.011692257346370055,-0.05735980230381325,0.1321574799129357,-0.22439845477418413,-0.15053321294943056,-0.029022615642805377,0.21421579201662055
-0.13906289488355178,-0.3167354569444886,0.02644713482066542,-0.11336800755301439,0.14539052304531794,0.04158554835751359,-0.13485671492974644
-0.14268740237998118,-0.18601057369055532,-0.06146040083081705,0.20677347665172152,0.23528078739598715,-0.04248797070526725,-0.3268975666495315
-0.04329319812393267,0.020238109333733396,-0.24500867348770894,0.0771475746820508,0.04431331550549264,-0.12917738482680058,-0.008523900359214215
-0.086237190394681,-0.22038752110453091,-0.13438056016188393,-0.03881143891378254,0.05979186703467518,-0.15627814679481683,-0.10131336080420539
0.006792981450616034,-0.056882988455448924,0.17773439283131276,0.055640933397288816,-0.04623089303590396,-0.03719630006559071,0.02469008956376447
-0.12036413966444857,-0.1114828374520312,-0.1801536691568281,-0.08741137377363437,0.11937007802018094,-0.16875479731301501,0.011159434474280347
0.3261805316180219,0.4312924141352523,0.4626212630940975,-0.08558557387423868,-0.1610863829876536,0.16120109969394514,0.30981113029907464
-0.13345388845596876,-0.10823391668589934,-0.18550031340644635,0.05404361664504374,0.13116144845499517,-0.04387022144624736,-0.14097929348067595
-0.09786459845788226,-0.05614698658905026,-0.05691337034659211,-0.01376405179991576,0.04936188428901014,-0.02295239739416792,-0.04852888500167669
-0.0015549803000299792,-0.031105775686429665,-0.18216018672701734,-0.05131623880706691,-0.024488547209952957,0.1204740743389861,-0.181836384161146
0.12352614124738108,0.0748255580120298,0.18012250036861016,0.08393872316567286,-0.05239718273529334,0.027280014132896352,0.12922246243497787
-0.03191968676076944,0.1124526952391889,0.07885289105654635,-0.04337653441422667,-0.025702410500572693,0.10064602926142738,0.03765495250062669
-0.09825814196219156,0.02404658665752911,-0.0910080888240273,0.0747631586937083,0.12089172739271843,0.07248517642495167,-0.08258630632051334
-0.01626064667968266,-0.1336610327481918,0.041653810727950095,-0.1572985363933221,0.07665919133095574,0.030010986443544992,-0.06297604243415836
-0.12652537475443523,-0.1299563312271945,0.016140182830502735,-0.026087719143042497,0.03315859440024984,0.13767789333974062,-0.0719322155235214
0.1846922731034783,0.048680044536413336,0.22759241716840795,0.11410242609483665,-0.05553537723312655,0.09640847540753786,0.031944295086516826
-0.19396854128343807,-0.17781095797757307,0.06384914519488304,0.06791893800529365,0.1136511176385665,-0.056736823952244636,-0.08518174172738902
-0.14822848586098664,-0.057421584789530224,0.04578526789664227,0.05277335440850539,0.11220270296264473,0.025751051911733484,-0.07542303246641999
0.2929341031919606,0.39968512761788055,0.0923541364195804,0.04946133120515319,-0.12464150354180621,0.2193041963971168,0.02110832912024141
0.03475083925966503,0.16258793420016576,0.03244502241651598,0.11415737749856711,0.021303445988939913,0.03652049964410302,0.022323631379001094
-0.12772054780523867,-0.08848535489610537,-0.2570490111368468,-0.27205313530432607,-0.06011406885274956,0.0674440966562788,0.11115978377133631
-0.07165873743697349,0.004307377160138626,0.12412926232191164,-0.06428436967373546,-0.12055681450671887,0.24243422439510937,0.055416915476767165
0.2267921645532069,-0.049037456791671846,0.2059677595458428,0.004866707546639822,-0.0388736650043668,-0.1972919162714122,0.10341735309266877
-0.06874880062863509,-0.03561662373193131,0.20178242805120378,0.11838940176061122,0.08308372160323305,-0.15151505668327558,-0.025117626456928784
0.02931453981232135,0.29627797185667937,-0.0482970769412465,0.048338475335236775,-0.14113186297307953,-0.09350899936340254,0.28282168332801727
-0.13585992313977172,0.11730440068082401,-0.08113457328035252,0.003116169513087408,0.1527550914130752,0.20202559943532278,-0.117660756042448
-0.17608395864221327,-0.18021658028843227,-0.05477626518593459,-0.005163399868208317,0.21839124446924696,-0.006311822353875753,-0.24828754016873167
0.23130019026649143,0.10319020787674993,0.1861118885470123,0.18330085185371983,-0.029884278226213493,0.038704175165646094,-0.004039439793028277
0.05779982788304108,0.08846614742211052,0.000626390921882717,0.07986860578074698,0.0003082884254295992,0.017428889515943714,-0.04356479281585524
-0.09669506712646514,-0.11152062938396742,0.07425231543887474,0.03268712624487094,0.06536106683203045,0.0002892643847930698,-0.03827771115228435
0.03355510856169395,-0.010718963859629753,-0.07400541718423544,0.01741815364644323,-0.050295848835899375,0.006992946937718708,-0.03176680164216557
-0.15763234958291095,-0.07204465810326417,0.0914449266739365,-0.027642367365164944,0.07149256710645677,0.004543495635657979,0.028560481365472845
0.3003628895209256,0.3393297718279712,0.2073739003058923,-0.02252414587392344,-0.14809997806211112,0.04876971752822512,0.21848450209454867
-0.05258951841380605,-0.10926590515630688,-0.15884991877829951,-0.09698183353598377,0.06478992443700937,-0.1332225048459485,-0.050134389020693254
-0.09515935370108194,-0.13947760782253502,0.11108265294004727,0.08234909699299678,0.05785352950647944,0.1367281933175074,-0.1474544771094729
-0.15714625965585932,-0.2798992944433555,-0.10776937076724341,-0.03557088984011381,-0.0010570703184255381,-0.03658273778689505,0.00032842279729734857
0.13948743148871962,-0.218751914366148,0.18509371187021978,0.12358846106102606,-0.12937336693786566,0.13785259893376228,-0.19870667933240949
0.0794398612318435,-0.0879440281243895,0.02521169555714091,0.010084664003931001,0.01384920488166981,0.06730852497673684,-0.2099859133588285
0.24098864428345165,0.13281272016029083,0.07196888737176016,-0.1453196291527026,-0.14038282179588613,0.05724174093083653,0.15995195174879448
-0.08349330072291575,-0.058476478918057885,-0.006849152508977526,0.08737918881112106,0.11170984463525913,-0.06006015419548942,-0.0013680945696361302
-0.010225885292224193,-0.16370887718887805,0.14123282775310375,0.1441826066212756,0.016268282862755865,-0.2576537826298584,0.06372868906585182
0.13028978187695045,0.06484275766440127,0.14626773927726144,0.037695621588810214,0.1277046414675752,0.014296342861367183,-0.10586218090686644
-0.254624613222703,-0.09493788582410069,-0.47396153637722543,0.08906276249786285,0.14860182109786066,-0.24876387507705824,-0.006290271555946719
-0.25644239989461737,-0.07570841342063357,-0.28668227472495744,-0.15134430583573272,0.06626192485030172,-0.14244142815291777,0.1034104928346371
0.10007862185731758,0.009803948877086771,0.07879219680126026,0.049297125103843334,0.1597104097231938,-0.013770236824638895,-0.10351463985737235
0.07993057831862334,0.14241018123579416,0.048655367017480904,-0.017718549901810834,-0.005148101381037667,-0.09803932151175859,0.22989772073665796
0.20653619866926873,0.2468348421790914,0.08157485855264404,-0.09468742823543182,-0.0625607543457575,0.06720025468838826,0.14058924663157765
-0.0610360032896448,-0.17617692681575567,-0.1035167555529738,0.0537612836893026,-0.032452480076262766,-0.04714204072010948,-0.14165677469580573
0.22184483048011122,0.32572661910999073,-0.0558857041235233,0.15679880296572338,-0.009772891020715026,-0.24957323281669005,0.08253310796542751
-0.09198029944011925,0.08392717464201646,-0.09479629996697442,0.04898368646332551,0.025239646350701656,-0.011699240917787311,-0.038987105094968784
-0.01602547352121335,-0.15153508250522757,-0.06671885654972812,0.09086387423881145,0.003876069908257275,-0.030212287077255307,-0.12199452124258009
-0.07517879506886453,-0.04606246011425414,-0.08266380278553856,0.015743441256309866,0.017332513728648916,-0.033204454009918685,-0.0362702676974817
0.03884998357032339,0.006567071499243021,0.17351781103092903,-0.046493114691265,-0.03831553578714609,0.17249802863803773,0.015807903368449547
-0.09857371655334178,-0.10127226014278082,0.031898752925708804,0.053001411578897144,0.04482147079452145,0.18223163855491217,-0.17331136857044802
-0.06776698658986728,-0.058175139987787075,-0.03435243589277608,0.23629546190541764,0.20294475391757272,-0.12426591319290388,-0.04506977866122476
