low accessibility to green spaces,low socioeconomic position neighborhood,lack of services,proximity to pollution industry,reduced walkability of the neighborhood,exposure to high criminality levels
0.07672549009870142,-0.022017853425095213,-0.031099369024885,-0.08754735462538801,0.14345781825951384,0.02038822662557225
0.07188804778422836,0.11022263851731329,-0.04346001858780667,-0.04688112270889042,-0.023534051319540533,0.045454856517572445
-0.0211192584970801,-0.08798424544889484,-0.10630285258022903,0.08648682251729498,0.004471880188910617,-0.011084209797419982
0.008593131643226351,-0.0814647695282141,-0.11586430488540336,0.06405441160393935,0.07337643559909633,0.0409287838373193
0.0878222621809405,-0.030785789262074176,-0.015827608137374976,0.03222931693558895,0.11004548826845764,0.06759860955968502
0.07731333161915788,-0.0017334881249651511,-0.02055884595058601,-0.003986323049311152,-0.001661668735073965,-0.09192745740236624
0.013938880362056774,-0.03878102135059543,-0.0894361793203344,0.08434802445041947,-0.07477605365713791,-0.0453870942214082
0.02934575602272585,-0.11177851820641768,-0.09595381117765572,0.09695435059365803,0.0015398130638208316,-0.0762289043298435
-0.07467434782798948,0.08581362349914508,0.03776219532313432,-0.08565490941688886,-0.10078419987462936,0.01416301343724402
0.08457433272517034,0.09908817681964399,0.10530673710525264,-0.07885336814018376,0.028991419282417802,0.0327454373012058
-0.05977166564552294,-0.028827646013602933,-0.09390946350650117,0.03676594290583743,-0.0834341417440691,-0.09585463312420467
-0.06353291027952535,-0.017326887976346444,0.08293362961650022,0.002954130882908662,0.06610491318249512,-0.011417026124605163
-0.008114716887537093,0.05549576875982877,-0.08224115349267833,-0.05137059940298819,0.004674912172155134,0.1180002473531106
0.08168550371525879,-0.22267268908334667,0.0245586228148066,0.09791573610343543,-0.011225817533450484,-0.16253041569841586
-0.027304935681803352,-0.05799364173854175,0.039929279223160315,0.060748733505308655,0.014823159134057476,-0.0654900310258065
-0.028395941627642945,0.01981059211801288,-0.06493410038344008,-0.0728659248322634,0.1426680364776232,0.09478231760499081
0.03129453381097305,-0.03962522940182897,-0.021674919114897065,0.006001515790224454,-0.01586591182709068,-0.02957332065602069
-0.08122791877408951,0.03475872599910774,-0.031571689257193836,0.07089650419024127,0.06819681658066118,0.0786559653802946
0.0781658299675323,-0.05271436227155735,0.02425439818466374,-0.017450935649643423,-0.0957795552584245,-0.10565937835585297
0.03313430635980516,-0.06530124837416845,-0.1093916854574746,0.03170070464565361,0.02380243284901638,-0.005893347426732372
-0.05299499698590282,0.053204552316726474,0.10667000005118028,-0.03746376967453509,-0.016653512372302108,0.014896524229831357
0.046635690100961524,-0.09539548595934208,0.05243977236714625,0.05817700630984865,-0.12539499885483263,-0.1648214428604635
-0.06561799723332964,-0.07958745746344731,-0.07953046690364468,0.016954558467425856,-0.0759781926903473,-0.004423731134840188
0.060696302855474976,-0.08794790899293688,-0.09387463277482891,0.06782623627675052,-0.03064313444815963,-0.057604953360472284
-0.05553558918557536,0.16125476641962322,-0.059764944998246965,-0.08883839948089119,-0.025600539838505142,0.16822533537205184
0.05946836719080148,0.03758456171822981,-0.007914179106594187,-0.09589096908280972,-0.02925028220146905,-0.03513420430685421
0.008393311108125578,-0.112844805468962,0.060528889219992305,0.0510676495074493,-0.10844737168461868,-0.1389963308848754
-0.05482477784359488,-0.005456961189761175,0.050845702932849124,-0.009098214985632014,0.09115168109712618,0.0661510893131671
-0.0171186516710016,-0.028987682142528726,0.03819384540434155,-0.027985848999876065,0.016431437855212838,0.0023198856129202465
0.005629186314735371,-0.0352670874497044,0.034739531769274655,0.04441650220498211,0.08657579978011237,0.004537490812531634
-0.001843109788517719,0.028508621944822995,-0.014282811750987254,-0.0947944957935722,-0.007392492084508373,0.04802388173969163
-0.08174291381248422,0.07631134117039458,0.06267091142961866,-0.054967641062374284,-0.05453405287707886,0.07961842120818441
-0.07547075262904038,-0.07066107619046999,0.05931120045584356,0.009966149750885694,-0.20378392254079247,-0.14579363424911734
0.027034927139518494,-0.028844658990700073,0.02658423089697269,0.0698940566259709,-0.037500279870812094,-0.006174958154866916
-0.05153193782021475,-0.05690295884422551,0.06036982805902488,-0.005337816744093102,-0.05830288619869746,-0.103227433117305
-0.059264093095982684,0.014459847731457053,-0.0340794351764066,0.08323591503855826,0.09119190582283475,0.08284950127121114
-0.09426267021180255,0.023069190603070132,-0.09323862678668288,0.046565998394033775,-0.16123218328845612,-0.004163175763503897
-0.021361175098982138,-0.09103312367671847,-0.01413347737809375,0.03825029406902289,0.06826500225098867,-0.031322474755355434
-0.08717962741613966,-0.08749637767337733,-0.024299762431672388,0.040148544743961845,-0.1290842678071018,-0.016181976229652117
-0.06404890651777898,0.0714353402257284,0.04341006684667928,0.042129755400501595,-0.14581012795978626,0.022308693193997864
0.08624484390186826,-0.15736048129780777,-0.045180708462252084,0.0314946829272332,0.05842184020153128,-0.07582306323059652
0.019302473502441603,-0.05497857949945836,-0.0001367068949135828,0.020342415455130297,0.03933202462433847,-0.08802316470995773
0.005036067327871138,-0.045351830674869316,0.028910145137900835,-0.009243131064589072,0.05701837092060283,0.027446219383748617
0.08037665132830107,0.07270333745418033,-0.07529786901210866,-0.013281385019732334,-0.05724392452608097,-0.034376601085624334
0.07010366457858391,0.020677360632630856,-0.07599943092995151,-0.0032567963591115523,0.024666833176231324,-0.029607390990697646
0.003811053440460871,-0.12249612916120778,-0.01568982016651603,0.0799424804920422,0.07702108861398721,-0.021984548339551935
-0.07269429993060941,0.0323197792810649,-0.027563126900920325,-0.037437729299672554,-0.05340902456268491,0.019745046019267746
-0.08627003794539995,0.10954200830630463,0.04776389289751462,-0.0747718135003759,0.12025278776376305,0.14740335627253273
-0.07543364797068995,-0.06034548555734427,-0.09142840841739357,0.0040296263658359255,0.049451643401007224,0.022085901616613786
0.028901816056586843,0.011514706675372154,-0.0731802778711637,-0.07441117585356948,-0.033382136831868775,-0.047315408338165804
-0.07466776761940375,-0.07310230162360387,0.07834995587190227,0.07363998980778472,-0.0017099293165108165,-0.065029732967994
-0.0992154722067991,0.049563873922299426,-0.0868945528396681,0.03771629993541653,-0.11995613252692691,-0.04306229885701002
0.06326518062760791,-0.035885073079448215,-0.08144229752178368,-0.008794955724019157,0.06467612688376656,-0.02072695044648446
0.0809386198823567,0.04211228398550975,0.10953714100980273,-0.07590353019017122,0.05252379220004301,-0.044556187496314105
-0.06127354658265194,0.06728120851580022,0.10516421384588492,-0.029875600971603314,0.048664219583142584,0.1079948742663038
-0.05132653558773031,-0.04746823167606732,0.01916179329460363,0.008118095578553322,-0.03150345135706968,-0.08187618089594798
0.05214203191270883,0.0058599096292663855,0.07220767159860661,0.07514080355294328,0.15048096217166795,0.08687761825441265
-0.03846065160463206,0.07736595953989515,0.008164132165957474,-0.06257481804371345,0.10684513805599963,0.09995937863354887
0.034220561935821125,0.007414777859953661,0.04131531642112021,-0.08950032370897272,0.06713600912455961,-0.04788964651844717
-0.02634143276065025,0.07212218099998108,0.107503942487176,-0.09046460627796958,-0.06561836099202542,-0.03248261228339001
0.02220897017812637,0.05494224371712354,-0.034115378955721525,-0.09338766106708161,0.05018490815851666,0.12841228682317113
0.08077753272262198,-0.07174765789318294,0.056702711241125164,0.0056944475660372085,0.08363418866365122,-0.05874233827908935
0.06621232216500311,-0.13816389489659553,-0.06928712240234197,0.0197399061951659,0.17818885299238307,-0.030984522387542873
-0.010948352584054508,-0.004259178430816839,0.06301124227411291,-0.025606687042545803,0.10490080591783273,0.09092675277566202
0.07062944959118964,0.04096075132537365,-0.010019718500689796,-0.03670698870657155,0.0036967152604071955,-0.0016409264832917096
-0.0905204262898012,0.014745156842905144,-0.05050346790125822,-0.005822928711305214,-0.07710079814235017,-0.028794076710970225
0.046806411703785994,0.05459929923385819,0.06871644342825997,0.007180894514013755,0.17362494498695022,0.07130458520681614
-0.014078074728313433,0.1822093129956211,0.1268347252452726,-0.08335068262347292,-0.040352355020980946,0.13223171016657254
0.08338249569432962,0.07644202331536934,-0.057739500932844114,-0.07396381594170286,0.13134603529327016,0.0792514650462956
0.09835115754413959,-0.07219756544933059,0.07425041833416482,-0.03668378271117792,0.04217880059513612,-0.0824781612695329
-0.05950603246544826,0.02238289777617476,-0.030337163978431003,-0.001967365936942203,-0.10615142929032632,0.03377415010328451
0.05832838058837103,0.12821535036788637,-0.06759674902431823,-0.09018864501629359,-0.037265075950475866,-0.008521067557513376
-0.07082593956463588,0.10272287825761184,0.09469403129472706,-0.0048123400626712415,-0.010498036095176896,-0.01607038570045327
-0.06435206462584184,-0.06727558609139697,-0.05956545788714879,0.03893051470916581,0.08629143737088273,0.01691596767736339
-0.09518520042253542,-0.062056366342481295,-0.10177892247543625,0.026095973271172607,-0.03760010939263045,-0.05866898189198602
-0.03260112205690131,-0.023146908195346892,-0.07492487424985239,0.07105160494623658,-0.08506241470952136,-0.07262485620051613
-0.06532454740744306,-0.06364518906742991,0.01679356373881958,0.05780161852146479,-0.15193868096600543,-0.07989483128120317
0.0994957142465078,-0.17892890723433869,0.045435435115512,0.04868624046371045,0.0698851161318293,-0.12803601303191103
-0.01453275804143199,-0.013867009713633957,-0.10256887712183131,0.03396934496258333,-0.05477956969667324,0.0378567401619737
-0.04316013885478032,0.08343694020456086,0.08679409747280856,-0.075230029318746,0.01516696504325575,0.08990193330869362
-0.01778533346942046,0.06756120506567362,-0.021319304321141354,-0.019731397053559724,0.13995589438867584,0.11721495378673538
-0.029625645404269582,-0.09658899182152104,0.046318281196555566,0.07722691051160593,0.10442423441536997,0.019391595972479275
-0.028205209052280952,0.07626471366882243,-0.06909545230754163,-0.04850347040696601,0.036232101107311065,0.05336412539326132
0.08485265358295549,-0.167205233558348,-0.0700160200065113,0.09140459375310836,0.01681762458540933,-0.09136034680826191
0.060482012269756774,0.06884141841852454,0.06088462575306825,-0.03837688998289699,0.1266129469559679,0.10829871219758383
-0.006440416345422945,0.09498000955139886,0.09412403030831093,-0.03826019506041909,0.16661525952573603,0.12416539225842188
-0.01202944458375503,0.038229622746173086,-0.0027305172431405633,-0.08691381176284066,0.03387972661428446,0.11225452560740204
-0.07591783228550955,0.008487213257374268,0.09105112921182652,-0.05416607148864949,-0.09264505041469494,0.017645700374451238
-0.03691348345598748,-0.0165046806322596,-0.044935194611866014,0.08185254191495311,-0.07150818569757943,-0.024573800896856856
0.061152021973029685,-0.11776706950720987,-0.12319560016533754,0.011744370264812273,0.03651401566995749,-0.03132849816354061
0.00920747877363548,-0.10299094667902817,0.0345229371523961,0.012321882470904821,-0.07388410106395553,-0.08546147801266518
-0.09751924211640646,0.005710261729984095,-0.02805479869005087,0.004226064173035615,-0.06040998033457256,0.07558208800134
0.08444988769701364,0.1194838278939338,0.0049750043733037645,-0.06427856117489823,0.1563542482637897,0.17301426125444286
-0.017928162112753346,0.044819149876051304,0.053928536230864695,-0.06638423019408865,0.010065703277892343,0.08831585064474429
0.06284703292762595,0.05595389203098372,0.0010498405670978424,-0.03816358460061891,0.05917196445371138,-0.02733320353474547
-0.03476392933941763,0.03520018912257705,-0.007868018134628197,0.04670342613937664,-0.032064821311861336,-0.01760412408421401
-0.009722526475425111,-0.05768641251206673,-0.0760941566751087,0.06778085792683772,-0.07252338540390303,-0.06461296818132178
-0.032759531407497586,0.08141350965048307,-0.04771668889342544,0.027543675388490896,-0.02753199207407602,0.10830765385638318
0.01904417963514378,0.06661873412418767,0.030861870237356214,-0.09734569082495655,0.1466476895496866,0.07043648309593004
-0.0518817349265462,0.023524627083374744,0.0015799250325214858,0.08467258984821396,-0.004079215189891811,0.09520195113561669
0.05337054986675924,-0.04392166005173087,0.0037548342839686753,0.09854522037849897,0.008558857105132114,-0.11524175363498908
-0.00839896805538591,-0.004278892017179122,-0.026732162830817068,-0.026921088307243088,0.052102836198856944,0.09613417057910739
-0.09594479276141044,-0.024764528033682044,0.01657442095881481,0.06917474929520384,-0.07280188851792595,0.06942825391986016
0.04532900471964296,-0.06311691973695806,-0.017260537829329715,0.0531502499806783,0.01936769676899558,0.034380058504718966
-0.0013880535017127132,0.04088160486455898,-0.08316356408607257,0.042360893639749875,-0.13929646744732632,-0.06805662095296944
-0.026938465891029106,-0.01282630073451785,0.0013926306045336182,-0.0010811676374186119,0.08227875515802757,0.07786727769822845
-0.09927182552107393,-0.017083734705395065,0.03244430419883703,-0.041565792059225504,0.05934459117623721,0.00909902464485985
