gene FTO,gene MC4R,gene TMEM18,gene GNPDA2,fat mass,bone mineral density
-0.03399847393028658,0.05372275795303985,0.11704426073097447,-0.14586566833529493,-0.12732973366515116,0.21035520891052004
-0.10583126032957234,-0.12654375986428,0.01097551434401773,-0.09317771533935648,0.10505032012107107,-0.0888362041335875
-0.04658431358485846,-0.0027484562336545335,0.07419473121502489,0.06590159230685681,0.015596886102509734,0.0897473512507029
-0.04018216735586742,-0.1255993167749553,0.004500339614374883,0.05828078712364846,-0.03264322796439999,0.10435163806581224
-0.02821185906895032,0.07748992840973748,0.09692016911283452,0.1214452079108997,0.0014419280918308089,0.20979892149599566
-0.0996420592652447,-0.009994932674435854,-0.01658451970380708,0.06070503569616226,0.131299161102998,0.04950400925822501
-0.027061388502499114,0.03461909796827419,-0.18532450166921335,-0.07521762883530797,-0.11795447312611504,0.03472380160837642
-0.11960254162011626,-0.06566439882827946,0.07463632348874048,-0.0758609580816076,-0.033175745575766566,-0.1464195255952465
0.024957257146185508,0.047355607610197706,-0.0008861799048088648,0.08803414653327941,-0.25794599171342214,-0.10271857768935937
-0.06455594369026248,-0.08143189710211649,0.055335888411834136,0.04491125102545539,-0.019757927298298172,-0.046476053981304416
0.11734234557845764,0.027082344547940687,-0.13861659772872445,0.0362224425320024,-0.0355181002761401,0.05539938558648515
-0.08716498533449821,0.012687904127540735,0.08648636707791997,0.325777712247674,0.18773394685996325,0.11910739768773937
-0.03695420726979403,-0.03537004525837672,-0.06383691456230671,0.14432654909674023,0.18316552426031374,0.02195469168465367
-0.12307173364609969,-0.038715769584147075,0.023001470870260814,0.10614933900578316,-0.03737027230006787,0.10228548728715119
0.0180817998216412,0.016833257439529844,-0.060712755007715585,0.14948760062763097,0.002465840016086407,-0.11675892317009454
0.1157628818810861,-0.042261342604132335,-0.00966623930478483,-0.11823639536081126,-0.17185349083711865,0.021561999372455093
-0.24547292401754872,0.040658980726338056,0.06597301330173448,0.052913385372849765,0.17656236441651899,0.06567513250540721
-0.18544023019983502,-0.16544012686901147,-0.002353210361657421,0.0006019524453687135,0.36516686241959084,0.012458770423012425
0.05095641316653729,-0.021098874013569736,0.129483768926441,-0.04623894863384004,-0.1459318824734901,0.06525628252782739
0.014837523993602029,-0.13125711072226198,0.09394801415391324,-0.09767029737393837,0.06721313899379044,-0.01954725577489578
0.15119694215259158,-0.04635490884381852,-0.18238664797209056,0.07046879620098516,0.0928798851820914,-0.11927857429146327
0.0714352258032051,-0.11802032278116839,0.08911578180976129,0.013008932104711494,-0.05736239707470543,0.03915993343386243
-0.046235959719985766,-0.01210661507763255,0.021448303669424178,-0.11768867263357641,0.06912406328631632,0.08430687102931941
-0.04467654633243305,-0.017539689023621245,0.05311013982484069,0.05197291344945511,-0.08341326792747367,-0.09792539530289486
0.16666073723723557,0.06464685612981615,0.026587551524362985,-0.057338617826732025,-0.06131110619919282,-0.08703796038829038
0.07287435044805235,0.10623458311643981,0.008496852438206186,0.0009374498352766698,0.06687173879713013,0.13028721226694673
-0.04990310379620977,0.0017391372237772396,0.041198230079030035,-0.0109692727251645,-0.0853860039018439,-0.07160128287627272
-0.01591095728318707,-0.17176106785633455,-0.10094940991076934,0.09565704757489558,0.3986184596726622,0.052865737541472016
0.0840412700832555,-0.11662070970767967,-0.19034132411902252,-0.11915231376864738,0.03785456333897285,0.006090521987688149
0.15308099319013543,-0.038690344030211085,-0.03265612911987696,-0.043517207365778576,0.011307998466892746,0.03838888761855667
0.15343115958112197,0.03513826849938059,0.10484038967244301,-0.16516348976523698,-0.3307433267472598,-0.09714198303076961
-0.02353751744050307,-0.18175435713462026,-0.029170626551829382,0.06555160754992866,0.1917377440859791,0.1060486038486564
0.056271578167908766,0.033510972521210984,-0.23163008989088235,0.011195012841960256,0.22584323273996276,-0.023498956293459564
-0.12643902463481566,-0.04525864369906781,-0.03161874950311156,0.03756144242849002,0.1913568669974637,-0.11661148290118452
0.055943909375048,-0.013737461926651932,0.11565675195590944,0.25258596216357637,0.12151534761873051,0.03816427293616369
-0.03534168553669584,-0.04602506995894971,-0.11207289633415521,0.0998339832582499,0.14670484807308828,-0.0503848724886353
0.13474756178302325,0.07070289392427387,-0.08847994662394097,0.050062475086576075,0.07345361891236102,-0.030104304408390972
0.048452750290362834,0.01959360370182411,0.11170228366610087,0.08765740887022766,-0.15940723054928818,0.0709953668138141
0.1858075142244268,-0.04600605474514786,-0.03539408141951068,0.01861545603927983,-0.17135810404116952,-0.07087641090556708
-0.0081188532149632,0.04794833754439705,-0.0821292670383208,-0.02101791491211677,-0.19181898708737957,-0.05923761179694294
-0.05946629143689534,0.17796079342659035,0.005718517904554918,-0.11882713342390999,-0.3604915296479574,0.03668841337347602
-0.019564635863038856,0.03604768247220152,-0.08495611050829803,-0.1443927563360668,-0.12503528999528388,0.05029383077496695
-0.06289963890687184,0.09665739865056718,0.09234871663940007,0.2678905638462105,0.23457599154040432,0.06377574587198091
-0.08707238988549681,0.10338468651064812,-0.1267523832425537,-0.16025450000601538,0.18943850193895942,0.02458249570557785
-0.0556720219535721,0.15328377710947105,-0.09897947077024724,0.06266233273669086,-0.018294671822521938,-0.1005141927381803
0.11729037603428782,-0.03658615034539027,-0.09170206944563214,0.10210350538899726,0.11249865086095155,0.09911238259991761
0.1045914717521729,-0.058855791810981176,0.0008448575732616557,0.24159093366730625,0.032917229954663965,-0.13320862140864992
-0.10552386760430099,-5.955223423654283e-05,-0.08568851300657113,0.0012812422082869779,0.09944659592990765,-0.12700283310254268
-0.025004642685520103,-0.05041164224324012,-0.11566160516829371,0.05431315123249029,0.18486642681327142,0.0003537304718112255
0.07183893625255264,-0.14696918191080083,0.07231896152585911,0.04695721905647998,0.19650029002450406,-0.0548873509259593
0.01243511072041263,-0.0025563927917954497,-0.07815561181447785,-0.12707360476672888,-0.13840881539585986,-0.029220336526356895
-0.028231722575761592,0.2060819632619086,-0.048140230439492226,-0.014398191395465956,-0.04241294755382356,0.02140571084186739
-0.18037437194702136,0.16401562852907578,-0.046001738360767055,0.01050502746028988,0.1404187027890274,0.08976164147942267
-0.03891436774954374,-0.092338650333677,-0.10389213882919086,-0.19979953204913442,-0.0319929124839915,-0.10592312991158472
-0.02504242922204383,-0.06483951074179366,-0.028384661065258096,0.007351682657352016,-0.011437517983932138,0.04887784344970848
-0.0694853155905829,-0.028102243532019497,-0.0034469396218374925,0.16887584241554499,0.2415822655672593,0.1596334451228087
0.1410840291060621,0.009395112666309643,0.03537912407818996,0.10705288798650786,-0.1005931440229865,0.00028818419948822144
0.004634275155092566,0.16550011426576036,-0.17310942589600983,-0.17917061135952003,-0.17253464306058136,-0.060339720125226426
-0.005704912021355339,0.06751171836595034,-0.04342744295109249,0.13977314248067063,-0.009989503499886476,0.07118624775741085
0.18791471411543714,-0.0051001103603832395,-0.006075728177106712,-0.01862389135825448,-0.18330516875384878,-0.11170875093896628
0.10271242612626759,0.1702183724965409,-0.08587274873956999,0.07350690993159041,0.015131024099747398,0.018970768348833877
0.09428569041618301,-0.10877166045672626,0.08984057673612172,0.2620468281571846,0.11751990130607287,0.11350653310521673
-0.09791727807942786,-0.05024349079398387,0.1526964996001886,0.06329046540654068,-0.11918207858759224,-0.024004867133218796
-0.07514469334307783,-0.06445341084317822,-0.0824039633150519,-0.1094139848936395,0.14996206402355142,0.09910730776914753
-0.041618449676875176,-0.0005794830522632393,-0.05039427928596223,0.22460395198584548,0.1450369664942345,-0.007859949836034191
-0.007150789008435832,0.05257055649330078,-0.028991699102410364,-0.08853176678520806,0.13860563483060626,0.175024041830534
0.018242252667150054,0.11155471462805872,-0.2081648235754522,-0.057246083495336386,0.14626616615522503,0.057518067861583214
0.0022557866472085416,0.0824374410927226,0.12529541252430818,-0.019602077261286124,-0.23311071875408468,-0.12080229491090977
-0.0643612016892982,-0.03470603763540072,0.0895242320506904,-0.13937117498122292,-0.1375716639429154,-0.08072094592572293
0.1524240818724788,-0.024048014869410238,-0.08863402166258687,-0.005888511213995945,-0.06679727345134473,-0.10125063061365305
-0.11301331864702396,0.07918840105732552,-0.11324486683592634,-0.0443812602070546,0.0927824985204329,-0.08715729841082964
-0.13718184057233224,0.023115268596978867,-0.11957142844760282,-0.06457133442091809,0.23535842969574017,-0.04834487139420466
0.16499254007036326,0.013774587608200592,-0.05984370815558343,0.2749106554691976,0.08848047568652205,0.14036550713387613
0.10317958222760003,-0.022536102693808645,-0.1508588366949426,-0.024828942496254964,0.08351737029473949,-0.018593184677151986
-0.04734005440342168,-0.07943242634455738,-0.031321372841351384,0.04124934606980594,0.09578672219719424,0.04440774044127983
0.06202014283878115,0.044455848165870865,0.08047710863775145,0.17190793271697358,0.04235770613185811,-0.13391194616125562
-0.11055576774436252,-0.11814516917667882,-0.10831009596624103,0.07764044250289029,0.3742185928129663,-0.007588539496666755
-0.010590842912786183,-0.10876597704721153,0.22775392260558658,0.07104628102404831,-0.08148894472118048,0.00319048840354285
-0.00027725911006358186,0.004827989290041851,-0.08609037746025387,-0.1443641244631393,0.05223247490632649,0.03876739535667574
