protein kinase C,phospholipase C,phosphorylation of protein kinase A,"phosphatidylinositol 3,4,5-triphosphate",RAF kinase,C-Jun N-terminal kinases (Jnk),p38 mitogen-activated protein kinases,"phosphatidylinositol 4,5-bisphosphate",mitogen-activated protein kinase kinase (Mek),extracellular signal-regulated kinases (Erk),protein kinase B (Akt)
0.007049627705365949,0.026920953778060308,998.2486710751708,2.9757973869177854,1736.4471332954215,1736.5728574935008,1736.390147179994,34.55686005112289,2238772.869414666,-689.193397795736,333.02365430678555
0.08520104279818552,0.019364397648186385,998.3420553946705,2.8394205597072197,1736.3944396677941,1736.4479662546305,1736.4913187585914,34.55401591535639,2238501.7497548675,-689.132393041323,332.9351951054507
-0.031156957613626718,0.04505844220016403,998.3202782757141,2.808384779380703,1736.441382420685,1736.5466772650516,1736.3989123278952,34.49961605740265,2238676.1162876077,-689.2213000937362,333.1289322715324
0.07338500331712186,-0.005687427186320315,998.3551658807685,2.8685596454660844,1736.4107121734849,1736.448365717412,1736.3887447324512,34.538817010104346,2238539.582231017,-689.1400669111146,333.0630349359174
-0.005554156770134627,0.048367999028103514,998.332372317286,2.9501364065387827,1736.472229456682,1736.4970222392221,1736.5318294827907,34.48776336553645,2238761.9209464146,-689.1184870689392,333.05686983768635
0.09639905933524526,0.08537284173924028,998.232567749153,2.9489638100314135,1736.4448565780044,1736.5250534736074,1736.5789978227779,34.53639248313673,2238783.3699067133,-689.2302346243409,333.0488428599963
-0.047307778691339175,-0.09946767177952781,998.3391999717034,2.8502933127801136,1736.5066892382752,1736.5120545479786,1736.520273586509,34.53941165553962,2238865.003800447,-689.1453926912337,332.95144313528
-0.047407586545954894,0.007307881422679394,998.3496023557306,2.9612645890999865,1736.4158138801586,1736.4270200328162,1736.492858040876,34.406735116430426,2238562.0315021635,-689.1482626252639,333.03585550312783
0.06004661938528694,0.056070131438585524,998.359263844482,2.904341913093407,1736.5788526343792,1736.4648270661799,1736.4270842065512,34.41732121819629,2239074.419739689,-689.207214064662,333.0575226476328
0.06519088966415507,-0.006930013636723006,998.3758823817004,2.852207338623773,1736.5082105586332,1736.415429956547,1736.5187967252537,34.563394879201454,2238829.6265432946,-689.0768525916437,333.08145520796484
-0.04098566806471209,-0.08251003298473032,998.3284413485778,2.97710584548518,1736.412719039656,1736.4680801841555,1736.400825469276,34.47912465664232,2238575.3116290844,-689.2147735045605,333.0547025229533
-0.08384051506881761,0.050582044570155,998.3126679721396,2.7999491857615157,1736.5019324229145,1736.4583101713313,1736.437107992636,34.47182940198822,2238878.676870154,-689.1682829616067,332.9696328882219
-0.0033262300257432403,-0.08306914381732787,998.2527552422789,2.854509541430317,1736.4869805187416,1736.4964112934442,1736.5700442971097,34.57460986144441,2238896.411506376,-689.0785538356212,332.99760641731245
0.08512323399912694,-0.07264723695500075,998.2249186298809,2.90320306737589,1736.4876226570955,1736.4055864278046,1736.417465742715,34.435482938017984,2238928.8309206306,-689.2257988515832,333.0044787392483
0.05733725377057444,-0.06746388596158626,998.2497556606518,2.8135441988443155,1736.40358417062,1736.4002926555852,1736.4337998305946,34.56550929854529,2238632.068185942,-689.0800953871596,332.9866039333751
0.007334978856082697,0.07551536105926246,998.2523852165306,2.782454298674206,1736.575448309038,1736.4639431112755,1736.4581816852742,34.46023407423997,2239180.5694187814,-689.1703104082651,333.0696633453013
-0.09394517580930076,0.061138912624133956,998.2837042764316,2.944757699488614,1736.483251905375,1736.562479752519,1736.4748660041264,34.46262845282022,2238850.468287543,-689.1374305061723,333.0997398399537
-0.031451644451632774,-0.08815602644839104,998.3020778150047,2.905952345350133,1736.5008291744998,1736.5179731968456,1736.5331066113197,34.41987245671307,2238886.847857348,-689.1598714730904,333.04382507639866
-0.028444640748639644,-0.030229221771092066,998.3767076058914,2.944705142256009,1736.4794633067595,1736.4452495470998,1736.413065373589,34.51674479367369,2238736.5818081745,-689.1720378117112,333.05987224196434
0.02517934445826453,-0.07763865198378049,998.2067870796925,2.7879278311957294,1736.4645697061726,1736.3957377632344,1736.5535735231779,34.581848786886276,2238874.6704584877,-689.0764737739916,332.9817462655299
0.04488707717214091,-0.005969469384725534,998.2061348398552,2.8943390708715673,1736.5042111099117,1736.4971437709914,1736.523222734381,34.53556490421941,2239002.5601512333,-689.0668929026425,333.0591138976127
-0.09462165988602747,-0.020970160239985283,998.3286693539316,2.8584569483592643,1736.4479459696913,1736.4028698699124,1736.4368462392854,34.49250791188247,2238688.0890971287,-689.2218678440181,333.0966340096233
0.019819549118755914,-0.077292213592726,998.2233103030966,2.835779032502082,1736.4697399277936,1736.5169763180763,1736.5227373181062,34.57945878106064,2238873.182461236,-689.2445899760899,332.96866495666586
-0.08566358488291743,-0.03280431097475271,998.3820211409845,2.943141413490475,1736.3873449405123,1736.4237559603962,1736.5054759931818,34.55581442291387,2238435.230646078,-689.2515770375026,333.0753702636611
0.0012932043524069153,-0.09251113168876256,998.3360167032873,2.9083822313187304,1736.5352349629945,1736.5220535444578,1736.4529243895165,34.41158283669995,2238959.9926964683,-689.0903374459801,333.09171302502114
0.053162353000928614,0.09455505961780505,998.3828021357903,2.9110260653703564,1736.4331283742333,1736.504816608323,1736.4023814355112,34.42620464995923,2238581.2441196386,-689.1313880478563,333.04900696354343
0.0859885880983346,0.04331994972312314,998.1926204839326,2.861412993547417,1736.4975556199292,1736.5252301263442,1736.409286961833,34.55882337209683,2238996.1067137555,-689.1657298395533,333.1189126936823
-0.08770609752693159,-0.07737796654860657,998.2827589853293,2.8492989399061233,1736.402731730595,1736.3850047889027,1736.4536137358946,34.498527051633054,2238593.25424771,-689.0882022981282,333.09815310288803
-0.021568362216248693,-0.0657341180216941,998.3520441135913,2.8844043136999864,1736.5583714528684,1736.5773860661989,1736.434377587831,34.5366318771231,2239016.5961160376,-689.2182827732067,332.9832144777503
-0.0643480167683109,0.03321622981719036,998.3290317474431,2.7814986489218896,1736.5094924312218,1736.4435555441794,1736.5631183048956,34.493703285880535,2238885.137449295,-689.1828027361303,333.1017389249084
-0.04377024960711354,-0.05850494157208568,998.3657855747839,2.788841102121275,1736.5764502631391,1736.4831301809018,1736.5348271190621,34.574632120815025,2239059.7130797734,-689.1289311658076,333.0975852849709
-0.09193630899967319,0.054700370845893936,998.2559425108917,2.84479949532702,1736.5332450652397,1736.4971628461394,1736.4219971159096,34.56047128778049,2239041.2042063065,-689.1462957257784,333.07391938489025
0.04697508530725278,0.028839536525063936,998.2029486047688,2.9112910993904983,1736.4569437678324,1736.5641940355165,1736.4648317193332,34.50167070736317,2238854.448643876,-689.1425770138522,333.06209271554735
0.010229701238902364,0.03462281163364389,998.2359774886608,2.930560385268038,1736.4185241002697,1736.539603828869,1736.453836871145,34.50699460627584,2238695.1696517356,-689.0825916290464,333.0810474716704
0.023167228850678526,-0.06345292877264294,998.2024395202593,2.9048873472127945,1736.468054352475,1736.5780029130244,1736.3945246073483,34.54906353746451,2238890.5870121177,-689.0853687262104,332.9640928032298
-0.06432231639543742,0.0554293718297722,998.3271794233783,2.851505642430205,1736.3922553310088,1736.4831073295477,1736.5511932086768,34.39836928515481,2238510.9389929264,-689.2283493753833,332.97036343928005
0.02325299510141332,-0.08491745391829786,998.3170469590968,2.937678265215766,1736.5207137209431,1736.5559175183032,1736.4818496101154,34.58410203363529,2238934.253227868,-689.2038549042944,333.1120929022381
-0.02440625172130695,0.05912997101700754,998.189135995133,2.8257797543990213,1736.3907312529038,1736.5151451644992,1736.5604283525627,34.424933161591845,2238657.293710903,-689.0736096320536,332.97847040398335
-0.051198025907254224,-0.042796492793807976,998.226337835487,2.92088953393999,1736.448002773774,1736.4920594313814,1736.4452210795719,34.53917148482789,2238800.1096543367,-689.0912366101018,333.0055033045327
0.09897824320436518,0.021409972191657592,998.2859908407884,2.798823242490845,1736.4295972445552,1736.4798530445464,1736.4383562073206,34.467281825836004,2238675.9240811346,-689.240218869613,333.11827691016265
-0.021492209658718148,-0.08354422422707586,998.2901441053231,2.9056100127904836,1736.3960367265072,1736.4496333120785,1736.4245149927858,34.41370941091541,2238563.7399414126,-689.1125182633414,333.11241848142527
0.004071929517142706,0.07013947689645711,998.2655954610327,2.889138255334128,1736.5151232235482,1736.4909364962136,1736.4291479823696,34.470063159591135,2238972.501336681,-689.189111409256,332.9887254555204
0.08844899242467943,-0.05974798039299474,998.2286187894379,2.7790178282852986,1736.4505154595006,1736.5568542207975,1736.4381421332214,34.39767024500317,2238805.6611381075,-689.2380314934854,333.0856195515473
-0.01556885397559167,0.07600618250752075,998.27965681785,2.945758854317817,1736.5480457215688,1736.5252016121715,1736.5225593977755,34.493638288255944,2239062.671183559,-689.1905624373554,332.98973536691
0.08948924845523226,-0.08753075762489085,998.3076634313029,2.7813985348304926,1736.5636714238178,1736.4063584679839,1736.5249955483816,34.40762324190333,2239082.15391477,-689.2541264327488,332.94758922153784
0.01233054289389246,0.010545544920828223,998.2037491592233,2.7789700552622647,1736.529120250758,1736.5687998542899,1736.5381107327235,34.56915123348827,2239085.1755726654,-689.2222442001564,333.11094964563523
-0.055337096808628576,-0.008413848734193485,998.260241440489,2.920059033897456,1736.4200268077466,1736.392917397624,1736.4191136604165,34.42264778064265,2238673.355058084,-689.2091635607109,333.1152112419812
-0.011679983637176747,-0.06526060534714025,998.310642521639,2.963940095253283,1736.3919847580962,1736.5084317407059,1736.5415695170793,34.423455447514115,2238528.343813302,-689.2551268312324,332.974546554461
