low accessibility to green spaces,low socioeconomic position neighborhood,lack of services,proximity to pollution industry,reduced walkability of the neighborhood,exposure to high criminality levels
0.0030231829530208195,0.1537058541465326,994.1625102471814,-0.1632272089246556,3066.4274708254898,20.99409127278617
-0.05306817345684156,-0.05834716098286689,994.2995484341641,-0.026337047153033324,3066.271973189112,21.15914027630281
-0.04024437350215082,0.04324489791976267,994.3621500667452,0.24149276025196867,3066.2723623724723,21.211363371927806
-0.0662896799181296,-0.1230388049811725,994.0805837788621,0.1259785958934498,3066.395792781088,21.077467809509617
0.028936901489716477,0.0027770232720699126,994.1955697735787,0.06290905390862313,3066.2725625559815,21.07231629706863
0.061173969897987845,0.14905137444396444,994.2185848711401,-0.18467404905281787,3066.2866825121564,21.242201500205095
-0.045436209119555426,0.05087469328332206,994.0629057690917,-0.09084836309154076,3066.296229256248,21.072916957349015
-0.19513260906639984,0.03481948377246208,994.2074792941291,0.026376789607005832,3066.3427539045797,21.207819434709435
-0.252941438770608,0.03554217846294093,994.2368621772575,0.08133518232997647,3066.346724191113,21.081079899805047
0.2601064773418356,0.07063336904430582,994.2709225693668,-0.026133601583899758,3066.3128389082185,21.054251771701143
0.001354220065380084,-0.042420913111980166,993.9105434160974,-0.01713907150036324,3066.1703951044956,21.07000016137077
0.10421482963925469,0.015507200152187248,994.1101889028844,0.06394765280826771,3066.422053895487,21.111873858493688
-0.06163970357583253,0.06776621757252216,994.1118626384738,0.13964462700835806,3066.3523645969863,21.18079648936228
-0.11155488277786713,0.18895028868814057,994.259522670013,0.061247811310249034,3066.365479168252,21.091959508853822
0.019885692612084727,-0.0709139205458338,994.0756298180671,-0.044609698437908886,3066.3663814308743,21.08088117615445
-0.09782053512597931,0.058091258245602045,994.0845150444637,0.06407542973944527,3066.3902771153294,20.96352406519066
0.21882687459198943,0.18205021620240958,994.3633083720833,0.08219080481325453,3066.395389399482,21.11797727562419
-0.11738304956878987,0.029436198248685735,994.2761730483372,0.03854959954211338,3066.520598105897,21.3492511501306
0.0025896222828797203,-0.018832686891661867,994.2302959971133,0.027676768069510683,3066.3870093901096,21.17209654225172
0.018498956350243966,0.0038484856914025763,994.1831218339167,0.03980794173726984,3066.349444760835,21.069974075258273
0.04968834690114429,0.012255082876326933,994.3475981846414,-0.04606241607533918,3066.35817922075,21.068521739164957
0.15087140176365402,0.11135129147142482,994.3970179277595,0.06198307260844874,3066.4196032814684,20.96405885166258
-0.10956634583408593,0.11186229730994796,994.0952636082284,-0.17935058538551965,3066.4047140859902,20.875517419786853
0.14802178410564157,0.0325334527799224,994.2254894117126,-0.09407466739714936,3066.2995980879705,21.02312870382212
0.0232161936398824,-0.05106117803292251,994.2872611991183,-0.026214696032045706,3066.2174878410983,21.027518762228983
-0.0770611870826088,-0.035670347875788315,994.237712578505,0.035679806438291946,3066.4510925028453,21.112957883410253
0.001169620446905219,0.13271890111573423,994.3852730431997,0.22773624754469912,3066.363830927138,21.13536309547024
-0.04910166908547875,0.0655738724135238,994.218962769547,0.041223267125098974,3066.592450975382,20.960868308945813
-0.16016506530847693,0.2709134802404742,994.1475525462363,0.03382613867118069,3066.294379326647,21.103966371443434
-0.07651693468383379,-0.053113591299873884,994.3104039995847,-0.07009302628190305,3066.336505165055,21.034655132389563
0.009240082995428953,0.12755537809710385,994.2279662488824,0.037027336082210774,3066.3225813245126,21.14417893053877
0.11244445247834595,0.09901147183319056,994.2001060399418,0.03745064202316122,3066.5283251290316,21.072846147045432
-0.021714617409128497,0.0500365405077614,994.216009007076,-0.029982675334899934,3066.3357283235346,21.17546758056271
-0.09999727103434947,-0.06824437174871645,994.3438969820355,0.07790972705242272,3066.435315122214,21.05618163453017
0.038372109145467834,0.25110331648372114,994.3963428380634,-0.0584906748657153,3066.313598790733,20.875752711811995
0.06674932768860792,0.1760216538373438,994.2430389907819,0.04717350129707229,3066.292609218332,21.192833245897233
0.03774183595322057,0.1650953414339034,994.3199210692358,-0.011160551962783921,3066.50919336714,21.053391060765968
0.044899311164330005,0.021863366820147286,994.3224264961588,0.16958715382661943,3066.366288046877,21.00372375218957
0.06960304066379151,0.013243469976354803,994.1144211013183,-0.015282270474772874,3066.207801227318,20.87777029189611
0.05790146477389932,0.09981043610848478,994.3031668252061,-0.055060621706004946,3066.4273123862067,21.034414288647067
0.10354944219827143,-0.038838760801992445,994.2287038657087,0.039757006370809755,3066.5136258101834,20.979688322992338
-0.007024638499650626,-0.14593671717144946,994.1984391819125,0.10765612047596616,3066.18839939945,20.96723380174721
-0.0028854194126867643,0.17062202632311305,994.0583210941115,0.01224693452824311,3066.350086073679,21.081538337295026
-0.11854087823227018,0.0931256340231363,994.2495638863217,0.10823723610961665,3066.291112896118,21.113891515498352
0.054535466095228295,0.10740206056811866,994.2498448903467,0.13483969767622392,3066.332963336936,21.10443106681075
0.0263958994214226,-0.01253384642828257,994.3418803195827,-0.06431991475638006,3066.183547495216,21.120696261910915
-0.16397279791745667,0.07870525521512005,994.5529003228162,-0.03276573872343193,3066.182484814198,20.950767923677187
-0.11274000487216654,0.029180346681286003,994.2125104306227,-0.12557636563240923,3066.398271944073,21.05408080258841
-0.03436990399119783,0.029369328422667106,994.1578642382634,0.08362915258397514,3066.315063731246,21.15867175556805
