age,higher risk of being infected with covid-19,voluntarily using data collection of epidemiological data via mobile phone apps
0.07959044061401274,-0.12738842616004106,-0.10514811015240426
-0.06851963467966399,0.2471644901162817,-0.14580567842995829
-0.1422448351726898,-0.1643781129472781,0.3964808313323171
-0.05490399174931063,-0.13971551518319178,0.3209334848216674
0.039781204715372706,0.07707734416816237,-0.04465416341417462
-0.05057625702463689,0.07018843505294926,-0.1647016768858754
0.2637002345063124,-0.03489758594183602,-0.28146343127349766
-0.09188327473121402,-0.07481386711265824,0.27505506335855623
-0.042032762584020854,-0.09770258733256103,0.02491892368071448
0.055231301564709824,-0.13186973380754705,0.2600632055428265
0.1866824688482689,0.054729468058131,-0.34297182611183535
-0.12506068052768618,-0.06097468043493984,0.24585308140299406
0.16390683417926655,0.21441928959225953,-0.36752027257763265
-0.05685089017868594,0.20528706339849034,-0.08506443689604706
-0.036462341948526135,-0.12950628981673182,0.2261714261317604
-0.1359951460712452,-0.033636989581211925,0.2382822095536552
0.22785345263320342,0.09434960221620231,-0.3663287892353914
0.06761498650363518,-0.03556207776849252,-0.1727402469158733
-0.05448121346794357,0.20044090388300867,-0.2901370579983777
-0.013524423514219173,-0.04937744556615603,0.07597684545656182
-0.1597978801917904,-0.047896297412013344,0.2541084810493818
0.10451294572814061,0.12207004698367979,-0.12604146696254098
0.15084154973657615,0.019134715525935434,-0.05834645919855644
-0.27139867168336573,-0.10956239684721754,0.4057330464612081
0.1414867536833998,-0.042391821051712006,-0.08718574039021013
-0.04796996460106149,0.11328456526730635,0.04973004515875905
0.06357227732448108,-0.04015360875381882,0.020731546994605686
0.14333670096078568,0.06652522555255742,-0.27187986400521114
0.13299295442755132,-0.10598204151788793,-0.07799997797707148
-0.1253736313971652,0.0569313462802479,0.15673058780119875
0.09348599963446613,0.13376949869197655,-0.2863371841633724
-0.015005389430125428,-0.03933780710704124,-0.14414287472152032
0.0016668841412532426,0.10323938984215719,-0.09806602955300162
-0.1040353888077841,-0.019654755121979242,0.022198747078865905
-0.005137609966536621,-0.03171214750268629,0.13640576179284009
0.10600494787265902,0.00800956442157422,-0.25836647921981404
-0.09920891072535343,-0.2525837468066417,0.38755065519566506
-0.06652627208347213,0.007857538368156133,0.19540706208966957
-0.07401443562718837,-0.18908130161668799,0.20466737440674376
0.04995712508286915,0.025423327705553295,0.18455624269307552
0.07623738163559292,0.07837122628352125,-0.09660020874356803
0.020411422870469587,0.16413457327105635,-0.020767784728778882
0.15626516772890378,-0.054201563208528064,0.0063801924258600345
0.005949689700191634,-0.12629164277914603,0.09821423776539284
0.039330039521509964,-0.0029287645674408837,-0.16546181009281713
