higher susceptibility to develop severe covid-19 infection,the use of ace inhibitors,hospitalization,death
-0.07758291027395715,0.21528247956604793,1.5818788619585062,993.4836311648666
0.012634067861459035,0.09087545625540357,1.4424913151623284,993.6012795787642
0.005354412165232782,-0.08009612404464495,1.5143097193568622,993.6372423077265
0.032765570608046246,-0.0008681070846416457,1.5329553970048293,993.60857539179
-0.09975810157038682,-0.1390291284115587,1.5842069513822366,993.5007198348985
-0.040514053818616946,0.0061799819793594765,1.4065003970279457,993.4811901545964
-0.081219389693304,0.10559607219126416,1.5686848401623557,993.6908118538122
0.10032380803806451,-0.026009312730684953,1.460506898115229,993.6482508430554
-0.021923780648477564,-0.002248718435262829,1.4342102403064363,993.6942233726605
-0.012381392146638267,-0.03994382946556344,1.320401040545534,993.6059578581368
0.05254908473683915,0.06940199320693449,1.4863046810437344,993.5418348244078
0.025863578044507413,-0.05877700386914112,1.3274150854855278,993.5832622924938
0.1508127606645248,-0.11272838337587775,1.4120366920250258,993.6861298763645
-0.2190132168035186,0.025031099272910258,1.7546202584717148,993.7055463685617
-0.09358077041216745,-0.023107535879408655,1.5085853654487689,993.7068731382404
-0.0018393357979056104,0.1434674708613035,1.4387154843039727,993.7256842039694
-0.061633115036920164,0.02619305880813951,1.4084498903953848,993.6825124868949
0.03502433594779531,0.1109201275504326,1.409336221148384,993.5249511761481
0.03425396124838994,0.08586873282256657,1.421470581630694,993.4875127247952
-0.07801630686387105,-0.013419420869966595,1.4475347575085897,993.6396849173328
0.1041959402813755,-0.02758580835795781,1.490882034501318,993.4828034562389
-0.048751493244620116,-0.17879515162746873,1.487429258430596,993.7226611373173
0.01590219064461511,-0.055723541003841276,1.6219786642611875,993.6065739323226
-0.13568458618168144,-0.15057071315733778,1.5553001093823722,993.5138216696228
0.05815461142621538,0.0024158138376169603,1.5346664395588965,993.6463291380333
-0.06438749429536793,-0.025810547845255463,1.4456234000894237,993.5137222890163
-0.016222166989628615,-0.03698512420281574,1.5602561854258348,993.6277231250157
0.08635010663442039,0.09386595436351824,1.5708466918135056,993.5466082611595
0.07708672159871845,0.06402862084870234,1.5438627674228051,993.5626951087452
0.03187608829967707,0.11328918477305246,1.4961995201691387,993.7073101083355
0.06977587026265904,0.08974777412267577,1.562964541167173,993.6458326315195
0.06063833127499042,-0.028536425887198114,1.505406398985485,993.5743012470169
0.09671967836312788,0.11189144156630935,1.4770444596165893,993.8184345901064
0.0918680748857971,0.056795087883943586,1.6623768748793601,993.51301021583
0.1034369168757962,0.08291211628376316,1.1577966035411245,993.7568182339346
0.0343009557775504,0.083909088046207,1.4637636597014165,993.652738262447
0.13620110818105924,-0.13458804889391943,1.4456493726326216,993.5981112237198
0.0024949057687350005,-0.04609225286405442,1.3194209104050194,993.6925350455064
0.15401370576045773,0.027399022434212245,1.3382352672044675,993.7278541155141
-0.0398053185293354,-0.06760913728947661,1.4041031915012256,993.6259184489633
-0.03707079168990659,-0.057313121534459825,1.4404250554166318,993.6707072230225
0.125357031915272,0.06158511289839907,1.6056111969696192,993.5546503031924
-0.03696021029895336,0.11643764130160406,1.5488056078656496,993.4174532243371
0.004608313676477216,0.03340321861680944,1.623729131702932,993.5584461968014
0.06552152452484755,0.1295863691317698,1.505179924610151,993.6262540090765
0.1581599068002536,0.017521237083097243,1.718923127197789,993.7299534262802
0.047463983384234784,0.11657183799763016,1.3205718726961528,993.4896046270094
0.12432809795914311,0.07522102897662511,1.4946292602925961,993.495050105688
0.00497430132830725,-0.020646590767903098,1.3507575317741098,993.5163113123657
-0.09955023623117279,0.08566374171114859,1.5863510071652314,993.7301641570045
0.08912571708772157,-0.09715071966331545,1.593199879522309,993.5798065664718
-0.017035531968679594,-0.03200044482577205,1.5532791871005094,993.6469196375373
-0.0365534103767473,-0.06287333739661358,1.44218857127635,993.4933819593532
-0.044885320317020166,-0.05403045710206281,1.460648204937354,993.5622650031066
-0.040901708746790784,0.03146650849223521,1.44730388069811,993.7099429269632
0.09509606326571164,0.12524796832358492,1.5736999483508824,993.7336232823266
0.13119844586421398,0.12281355551687981,1.4553306648674633,993.4634178347201
-0.1468479004768165,0.029045173013137283,1.5713575629394916,993.5644124489045
-0.11096256164944113,0.12435278607894147,1.538336610076291,993.5284794587374
0.13774174935737518,-0.01644695045612314,1.7810867315244956,993.642910223864
-0.1438208571101816,0.001726754097737239,1.4173364295902806,993.4452501253071
-0.05736871458988505,-0.016390587956192398,1.707653225175526,993.4107316730036
-0.044304530097004954,0.07768980459172733,1.6052992508938262,993.6429096365446
0.1567726911771841,-0.01247512965510033,1.6210700544858192,993.6991483526255
-0.12705786478064365,0.07220973494033411,1.4215533794973034,993.6544604883215
-0.16185849070196812,0.00493596590582286,1.4956630713388115,993.4567325028544
-0.13046744692745424,-0.026031880058059523,1.4981029539311757,993.8407346956573
0.16080508979316802,-0.05110461003408423,1.4804668801956054,993.4750437010778
-0.0222852789059047,-0.15855472627086087,1.6026465140328403,993.6759249220223
0.22311626323655154,-0.006018032210312001,1.5376749825900056,993.6104791491648
0.07889723596491646,-0.11652800979151111,1.5965777322778978,993.4439976286427
0.21831677963568807,0.0584419622608191,1.4412486984673794,993.648656918241
0.126777093015733,-0.1309074324776084,1.3967135480090864,993.5696492173669
-0.2130631069747412,-0.11385955488832425,1.5641112235383847,993.5771440867414
-0.084086336994257,0.15029909292506743,1.4727103277437967,993.6234679038292
0.022750647263522873,-0.09593661705041744,1.6028845672726562,993.540783424537
-0.007694053824783505,0.21215124875064337,1.3327496852144385,993.534199677791
0.07036364038130298,0.03655698403185892,1.3622019933414293,993.5050724110539
0.010906528945266364,-0.1455385055359026,1.5053534431750508,993.6396171854332
-0.022794898265464953,-0.0060117291806367126,1.4683683791230626,993.5218712299873
